	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
SMU1										24.0															86.0				
SMUG1														33.0															
SMURF2														31.0															
SMYD1															54.0														
SMYD3										12.0																			
SNAI1														17.0															
SNAI2																									18.0				
SNAP23																									30.0				
SNAP25									18.0																				
SNAPC1																									63.0				
SNAPC3									7.0						15.0										31.0				
SNAPC5														16.0															
SNCA														72.0															
SNCAIP				28.0																									12.0
SNCB														66.0															
SND1															15.0														
SNED1															94.0														
SNIP1			15.0											17.0	18.0														
SNN														60.0	13.0														
SNRK														44.0	38.0													22.0	
SNRNP40										20.0				4.0															
SNRNP48																13.0									34.0				
SNRPB																													6.0
SNRPC															26.0														
SNRPD1														27.0															
SNRPF														10.0															
SNRPN														30.0															
SNTB2														23.0	16.0										49.0				
SNTG2															12.0														
SNURF														36.0															88.0
SNX10															36.0														
SNX13														39.0	8.0														
SNX15																									88.0				
SNX16														51.0	54.0														
SNX18		30.0												20.0															25.0
SNX19																									13.0				
SNX2									14.0																				
SNX20														58.0	12.0														
SNX21															104.0														
SNX22														57.0															31.0
SNX27														6.0	32.0										19.0				
SNX29															29.0														
SNX3															24.0														
SNX30			20.0												72.0														
SNX32														35.0															
SNX33														16.0	14.0														
SNX8			11.0											22.0															
SOAT1									93.0																483.0				
SOBP															10.0														
SOCS1													8.0																
SOCS2																14.0													
SOCS3														72.0															
SOCS4															76.0										20.0				
SOCS6														10.0	7.0														
SOCS7									28.0																				
SOD1															41.0														
SOD3														19.0															
SOGA3														5.0	26.0				21.0										302.0
SOHLH1														8.0															73.0
SOHLH2															25.0														
SON																													23.0
SORBS1															182.0														
SORBS2										152.0																			
SORCS1																													96.0
SORCS2									24.0					30.0										13.0					
SORCS3														9.0															
SORD									10.0																				
SORL1							35.0								21.0														
SOS1															4.0														
SOWAHB														19.0															
SOWAHC															14.0														
SOWAHD																		18.0											
SOX1																											20.0		
SOX11									13.0					14.0	58.0	12.0									7.0				
SOX12														20.0	26.0			22.0											
SOX13														10.0															
SOX15															22.0														
SOX17	49.0																												
SOX21												20.0			8.0														
SOX4														23.0										4.0					
SOX5															66.0														
SOX6														84.0															
SOX7									10.0																13.0				
SOX8														12.0	8.0														
SOX9										6.0															10.0				
SP1														27.0	192.0														
SP100			23.0											67.0					8.0										
SP110														36.0															
SP140L			20.0																						12.0				
SP3														84.0	60.0														
SP4																									31.0				
SPAG1			26.0												34.0														
SPAG11B																													28.0
SPAG16														8.0															
SPAG5															18.0														
SPAG6									64.0																				
SPAG7															16.0														
SPAG8														12.0															
SPAG9									60.0																				
SPANXN2														18.0															
SPARC									28.0	22.0																			
SPARCL1															30.0														
SPAST																									26.0				
SPATA13									22.0					60.0											10.0				
SPATA18							31.0																	25.0					
SPATA2															58.0														
SPATA22																													13.0
SPATA3														21.0															
SPATA4																			29.0										
SPATA6																		3.0							57.0				
SPATA8																			91.0										
SPC25																									12.0				
SPCS3														10.0	15.0										8.0				
SPDYA														20.0															24.0
SPDYE1															32.0														
SPECC1									42.0					48.0											174.0				
SPECC1L															60.0														
SPEF2															17.0														
SPEG														18.0															
SPEN														5.0	19.0														
SPESP1														12.0															
SPG20															52.0														
SPHK2														75.0	50.0														
SPI1											36.0			24.0															
SPIC															38.0														
SPICE1																									36.0				
SPIN1														8.0															
SPIN4														19.0															
SPINK1										11.0																			
SPINK2										29.0																			
SPIRE1														108.0	24.0			30.0						24.0					
SPIRE2																									37.0				
SPN																									348.0				
SPNS2														38.0			29.0												65.0
SPOCK1															59.0														
SPOCK2														110.0	28.0			46.0											
SPOCK3												88.0			192.0														
SPON1														19.0															
SPON2														45.0															
SPOP															96.0														
SPPL2B																20.0													26.0
SPPL3					11.0				10.0																14.0				
SPR															22.0														
SPRED1									10.0					4.0				28.0							50.0				
SPRN														28.0															
SPRR1B															11.0														
SPRR2B															13.0														
SPRR2F															11.0														
SPRTN														7.0															120.0
SPRY2														20.0															
SPRY4				20.0											24.0									36.0					
SPRYD3			12.0											33.0															
SPRYD4												5.0													15.0				
SPRYD7														20.0											40.0				102.0
SPSB4															25.0														
SPTB														28.0															
SPTBN1									7.0					24.0	24.0										12.0				
SPTBN4														20.0															
SPTLC1															4.0										10.0				14.0
SPTLC2														14.0		13.0													
SPTSSA														18.0											21.0				
SPTY2D1																									40.0				
SQLE														32.0	19.0														
SQSTM1														189.0															42.0
SRC														18.0				60.0							16.0				
SRCIN1														12.0															
SRCRB4D			33.0																					17.0					
SRD5A3																									24.0				
SREK1															18.0														
SREK1IP1															15.0										52.0				
SRF								101.0																					
SRFBP1														2.0	10.0										20.0				
SRGAP1															22.0										32.0				
SRL														25.0															
SRP19		20.0						8391.0		45.0				11.0	28.0				16.0							2057.0			263.0
SRP72										9.0																			
SRP9																													25.0
SRPK2															22.0														
SRPX																													36.0
SRR														46.0															38.0
SRRD																									34.0				
SRRM1															7.0									8.0					
SRRM2																													25.0
SRRM4									33.0						68.0										22.0				
SRRM5																													20.0
SRRT																													152.0
SRSF1									30.0							18.0									26.0				24.0
SRSF10														45.0															
SRSF12																									62.0				
SRSF2												23.0																	
SRSF3															28.0														
SRSF4															20.0														
SRSF5																									48.0				
SRSF6														21.0	11.0														
SRSF7			104.0																										
SRXN1				32.0											49.0														
SS18																									84.0				
SS18L1															32.0										20.0				
SSBP2									36.0					42.0															
SSBP3															90.0														
SSFA2																													9.0
SSH1														18.0															
SSH2														23.0	23.0														
SSH3														18.0															
SSPN									56.0			14.0			16.0														
SSR1														11.0	49.0	49.0			24.0						137.0				
SSR3														6.0											25.0				
SSTR1															11.0			15.0											
SSTR2																		13.0											
SSX2IP									35.0						85.0														
SSX3															14.0														
ST18														16.0											20.0				
ST3GAL1									28.0																46.0				
ST3GAL2																									34.0				
ST3GAL4														40.0															
ST3GAL6														13.0															
ST5			78.0																										
ST6GAL1														66.0															
ST6GAL2															98.0				36.0						20.0				
ST6GALNAC3				11.0											12.0	10.0									33.0				
ST7															6.0														
ST7L																15.0											51.0		
ST8SIA1															18.0	27.0													
ST8SIA2														35.0	67.0				28.0										
ST8SIA3														27.0		6.0													
ST8SIA4														26.0	46.0			9.0							23.0				
ST8SIA5			16.0																										
STAB1		18.0	39.0																										
STAC2								18.0																	27.0				
STAC3																			8.0										
STAM															13.0														
STAM2																									20.0				
STAMBP														27.0															
STARD13									92.0					44.0	172.0														
STARD3														36.0															
STARD4															9.0										10.0				
STARD5														57.0															
STARD8														30.0															
STAT3																									81.0				
STAT5A															13.0														
STAT5B																									20.0				
STAT6														115.0															
STATH															56.0														
STBD1														30.0	14.0														
STC1														42.0	20.0														
STC2														25.0															
STEAP2														96.0	24.0														78.0
STEAP3																			51.0										
STEAP4																									219.0				
STIL																									102.0				
STIM2														60.0	96.0														9.0
STK10															13.0														
STK11													80.0																
STK16																													41.0
STK24														60.0															
STK32C														61.0															
STK35									14.0			22.0																	
STK36																									40.0				
STK39															45.0														
STK4															16.0										111.0				
STMN1			207.0											24.0															
STMN3														27.0															
STMN4														23.0															
STOML1														217.0															
STOML2									21.0																				
STON1									38.0						30.0										28.0				
STON1-GTF2A1L														12.0															
STON2									14.0																				
STOX1																													66.0
STRA13														23.0															
STRA6																													30.0
STRAP														26.0															
STRBP									18.0																				
STRIP2														17.0	27.0										42.0				
STRN															21.0														
STRN3														100.0															
STT3A														20.0															
STX12																									16.0				
STX16																									115.0				
STX17									15.0						12.0														
STX18									14.0																				
STX1B														14.0	26.0														
STX2														16.0	51.0										86.0				6.0
STX3																									104.0				
STX5																													13.0
STX6															17.0														
STX7																	3.0												
STXBP1																													14.0
STXBP4															12.0			19.0											
STXBP5															34.0			28.0											
STXBP5L															32.0														
STXBP6										13.0																			
STYX									8.0					8.0										22.0					
SUCNR1														16.0															
SUCO														86.0	20.0														
SUGP2																									14.0				
SULF1															68.0														
SULT1C4															6.0														
SULT2A1															7.0										43.0				
SULT4A1															13.0														
SUMF1																45.0													
SUMO3																													37.0
SUN1														30.0	27.0														
SUN2														126.0	39.0														
SUOX									63.0					57.0															
SUPT20H																													21.0
SUPT3H														44.0															
SUPT7L																									27.0				
SURF4																													26.0
SUSD2														13.0															
SUSD4														18.0															
SUSD5																23.0													
SUV39H2															65.0										180.0				
SUV420H1								32.0																					
SUV420H2														23.0															
SUZ12									21.0																15.0				
SV2A														21.0	33.0														
SV2B									10.0						140.0										24.0				
SVEP1									15.0																				
SWSAP1														26.0											20.0				
SWT1															50.0														
SYAP1																									32.0				
SYCP1														13.0															
SYDE2																									48.0				
SYF2														22.0															
SYK															144.0										128.0				
SYN1																													24.0
SYNC															11.0									20.0	22.0				
SYNCRIP									15.0			70.0			70.0	20.0											50.0		
SYNDIG1															33.0														
SYNDIG1L																31.0			27.0										
SYNGR1														14.0	21.0														
SYNJ1														64.0															108.0
SYNJ2									38.0																				
SYNJ2BP									6.0		4.0				10.0										10.0				
SYNJ2BP-COX16																									174.0				
SYNM														28.0															
SYNPO														112.0	23.0									13.0					
SYNPO2							18.0					19.0		28.0									14.0						
SYNPO2L														88.0	42.0										20.0				
SYNRG															147.0														
SYS1				52.0										56.0											27.0		27.0		44.0
SYT1															63.0														
SYT10															25.0														
SYT11									17.0																113.0				
SYT12			86.0											20.0						26.0									
SYT13												42.0													160.0		18.0		
SYT14														11.0	12.0			35.0											
SYT15															22.0										22.0				
SYT4							28.0		18.0						20.0														
SYT5									15.0																				
SYT7														44.0	14.0														
SYT9			10.0																										
SYTL5									30.0																				
SZRD1														15.0															20.0
SZT2		31.0																											27.0
T														15.0															
TAB1														16.0	6.0														
TAB2														10.0															
TAB3									7.0																				
TAC1														164.0															
TAC4										70.0																			
TACC3														4.0															
TACR1														11.0															
TACR2																									23.0				
TACSTD2															30.0														
TADA2A																22.0													
TADA2B														22.0															
TADA3																									28.0				
TAF1A																									28.0				
TAF1C										112.0																			
TAF1L																									91.0				
TAF2															35.0														
TAF4																									6.0				
TAF5												11.0																	
TAF8														11.0											38.0				
TAGAP										20.0				14.0															
TAGLN2														16.0															
TAGLN3																													81.0
TAL1															16.0				25.0										
TANC2									14.0														17.0						
TANGO2																									34.0				
TANGO6														19.0															
TANK														48.0															
TAOK1																			22.0										
TAOK3														26.0	9.0														
TAPBP														14.0															
TAPT1															10.0														
TARDBP															13.0														
TARP																			9.0										
TAS2R13															11.0														
TAS2R20					13.0				14.0																				
TASP1															10.0												17.0		
TAT															29.0										47.0				
TATDN2														11.0															
TATDN3															65.0														
TAX1BP1														240.0											112.0				
TBC1D1																									65.0				
TBC1D15				27.0											18.0										318.0		21.0		
TBC1D20									21.0																5.0				
TBC1D22A														14.0															
TBC1D25			21.0																										
TBC1D26																			24.0	11.0									
TBC1D30														80.0															
TBC1D4														15.0															
TBC1D8B														8.0															
TBC1D9														10.0															
TBCC																									14.0				
TBCD														12.0															
TBCEL														72.0	162.0														
TBKBP1														11.0															
TBL1XR1															42.0														
TBR1			5.0																										
TBRG1																									12.0				
TBX1														35.0															
TBX15															40.0														
TBX3														32.0															
TBX4																18.0													
TBX5																													42.0
TBXA2R																									51.0				
TBXAS1																													21.0
TC2N															60.0														
TCAIM															122.0										18.0				
TCEAL6															18.0														
TCEAL7									16.0																				
TCEANC2																									33.0				
TCEB1															621.0														
TCEB3																17.0													
TCERG1															28.0														
TCERG1L									16.0									17.0											
TCF12																105.0													
TCF20								14.0						7.0	16.0														
TCF24														8.0															
TCF3														18.0															
TCF4														348.0	684.0														
TCF7														110.0															
TCF7L2			171.0												234.0								338.0						30.0
TCHH														9.0	7.0														
TCHHL1														13.0	33.0														
TCL1A														20.0															
TCL1B									7.0					36.0															
TCOF1														16.0		135.0													
TCP1															32.0														
TCTA			11.0												29.0										64.0				
TCTE1														11.0															
TCTN2								28.0						48.0											50.0				
TCTN3															48.0														
TDG															7.0														
TDRD3															81.0														
TDRD5																		80.0											
TDRD7														9.0															
TDRD9														17.0	2.0														
TDRKH														69.0															
TEAD1															12.0														
TEAD3														21.0	42.0														
TECPR2														35.0															8.0
TECRL														60.0	11.0										23.0				
TEDDM1														18.0															
TEF															48.0														
TENC1										93.0																			
TENM1															39.0														
TENM3														9.0															
TENM4															9.0										15.0				
TEP1									23.0						9.0										53.0				
TERF1																									38.0				
TERF2															9.0														
TERT														48.0															
TES															60.0														
TESK1														19.0															
TESPA1														62.0															
TET1												20.0		17.0															
TET2														18.0	12.0	24.0													14.0
TET3									15.0																				
TEX19														19.0															
TEX2									14.0																				
TEX22														17.0															
TEX261															24.0				27.0										
TFAP2A															66.0										21.0				
TFAP2B									15.0					79.0	39.0														
TFAP4														5.0															
TFB1M														42.0															
TFB2M															15.0														
TFCP2								198.0																					
TFCP2L1															40.0				45.0										
TFDP2																									336.0				
TFDP3														11.0															
TFEC														90.0	102.0														
TFF2										12.0																			
TFPI												11.0		22.0	6.0			52.0											
TFR2														36.0															
TFRC															26.0														
TGFB2														40.0	18.0										8.0				
TGFBR3															96.0														
TGFBRAP1																	30.0												
TGIF2																									108.0				68.0
TGIF2-C20orf24																													25.0
TGM1														40.0															
TGM2														28.0		26.0			31.0										
TGM3														41.0															
TGM6		10.0																											
TGOLN2															48.0										228.0				
TGS1																									36.0				
THAP1																46.0													31.0
THAP3			26.0											41.0															
THAP6			15.0												40.0										105.0				
THAP9														19.0															
THBD															22.0														
THBS1															9.0														
THBS2										13.0														7.0			15.0		
THBS3														108.0															
THEM4																									32.0				
THEM5														46.0															
THEM6															35.0														
THEMIS															60.0														
THNSL1																									53.0				
THNSL2		26.0												34.0															
THOC3															39.0														
THPO								15.0																					
THRAP3														36.0	17.0														
THRB															88.0														
THSD4														54.0	18.0														
THTPA		50.0																											54.0
THUMPD3																									14.0				
TIAM2														42.0															
TICAM2															46.0														
TICRR														12.0															
TIE1														52.0	6.0										53.0				
TIFAB														33.0															
TIGD2														21.0															
TIGIT								17.0																	20.0	49.0			
TIMM10B														35.0											28.0				
TIMM13														17.0															
TIMM17A														11.0	18.0														
TIMM22														19.0	6.0														
TIMM8B														22.0															
TIMP2															35.0														
TIMP3														18.0															
TINAGL1																									51.0				
TINF2														29.0															27.0
TIPARP									69.0											45.0									
TIPRL									22.0						14.0														
TIRAP																									68.0				
TJP1														32.0															
TJP2														12.0															
TK2														188.0															
TKT														8.0															
TKTL1														33.0															
TKTL2															26.0														
TLDC2		10.0																											
TLE2																													8.0
TLE3														87.0		39.0													
TLE6									54.0																				
TLK2									66.0						52.0									56.0	26.0				
TLL1									8.0					22.0	14.0														
TLL2																									14.0				
TLR10																									40.0				
TLR4																									96.0				
TLR6														23.0											18.0				14.0
TM2D2															136.0										520.0				
TM4SF1														4.0															
TM4SF19				30.0																									32.0
TM4SF20											4.0			7.0											19.0				
TM7SF3															8.0														
TM9SF3																									8.0				
TMA16															5.0										14.0				
TMBIM1														55.0															
TMBIM4																									67.0				
TMBIM6									26.0																				
TMC5																									156.0				
TMC7														12.0											138.0				
TMCC1															46.0				30.0										
TMCO1									21.0			30.0																	
TMCO3														14.0															
TMCO7									16.0																				
TMED10														5.0											9.0				
TMED2															38.0														
TMED5														18.0	46.0										88.0				
TMED7-TICAM2		20.0				15.0									92.0														90.0
TMED9														17.0															
TMEFF1															9.0														
TMEM100														30.0															
TMEM101														8.0															
TMEM104									44.0																				
TMEM105			41.0																										
TMEM106A															12.0										75.0				
TMEM106B															26.0														
TMEM107														24.0		14.0													
TMEM108														82.0	40.0				78.0										
TMEM110														13.0															
TMEM117														17.0															
TMEM119																									25.0				
TMEM120B														59.0											46.0				
TMEM127															80.0										50.0				
TMEM132B														42.0	28.0	17.0													
TMEM132C																			6.0										
TMEM132E									25.0						9.0														
TMEM135															6.0									58.0					
TMEM144									24.0						9.0														
TMEM145														11.0															
TMEM14A														6.0															
TMEM150A			52.0																										
TMEM150C														9.0															
TMEM151B														11.0	16.0														
TMEM154															22.0														
TMEM155				25.0								38.0																	
TMEM159															10.0														
TMEM161B															10.0														
TMEM163										11.0					7.0														
TMEM164			70.0											62.0															
TMEM165															13.0														
TMEM167A															11.0														
TMEM167B															25.0														
TMEM168														8.0	67.0														
TMEM169																									32.0				
TMEM170B														19.0											87.0				
TMEM176B														80.0															
TMEM177														75.0															
TMEM178A														18.0															
TMEM178B																11.0													
TMEM179B														19.0															
TMEM18																								7.0					
TMEM180																									31.0				
TMEM181															8.0			10.0							44.0				
TMEM182																		10.0											
TMEM183A															5.0														
TMEM184B														78.0															
TMEM184C														22.0	26.0										12.0				
TMEM187			18.0																										
TMEM189-UBE2V1																34.0													
TMEM19																									13.0				
TMEM192									10.0					19.0	13.0										101.0				
TMEM194A																26.0													
TMEM196									7.0					12.0	67.0								14.0						
TMEM198														12.0		38.0													
TMEM2															12.0														
TMEM201														17.0															
TMEM208														37.0															
TMEM209																									10.0				
TMEM212																									115.0				
TMEM213															18.0				34.0										
TMEM219																						46.0							
TMEM220														14.0	10.0														
TMEM221														15.0															
TMEM223									10.0					22.0															
TMEM234														14.0															
TMEM235																													30.0
TMEM237															42.0														
TMEM241															25.0										104.0				
TMEM243																									8.0				
TMEM245														31.0	57.0										16.0				
TMEM25															84.0														
TMEM253														21.0															
TMEM256														31.0															
TMEM257														21.0															
TMEM26															17.0														
TMEM260															15.0										6.0				
TMEM30A														28.0	56.0														
TMEM33															29.0										62.0		4.0		
TMEM37									17.0														27.0						
TMEM38A															11.0										80.0				
TMEM39A															20.0														
TMEM41B																									78.0				
TMEM43								36.0						14.0	22.0														
TMEM44		32.0																											
TMEM45B																									44.0				
TMEM47																		19.0											
TMEM48														16.0											25.0				49.0
TMEM50B														12.0															
TMEM52B																									22.0				
TMEM53																									34.0				
TMEM55B															52.0														
TMEM56														30.0	102.0										40.0				
TMEM57														23.0															
TMEM60														25.0	8.0														
TMEM63A														10.0															
TMEM63B														16.0															
TMEM63C														32.0	13.0														
TMEM64														58.0															
TMEM67															24.0										22.0				
TMEM68															19.0														
TMEM70														34.0															
TMEM86A			8.0												24.0														
TMEM87A														5.0	15.0										30.0				
TMEM87B									14.0																				
TMEM8B														42.0															
TMEM92														32.0	44.0														
TMEM98														26.0															
TMIGD2																									126.0				
TMOD1															18.0														
TMOD2									28.0																82.0				
TMOD3														18.0															
TMPO															34.0										70.0				
TMPRSS11B															17.0										37.0				
TMPRSS11BNL									7.0																				
TMPRSS11F																												17.0	
TMPRSS13														26.0	30.0				92.0										
TMPRSS15														13.0															
TMPRSS3														90.0											87.0				
TMPRSS4														128.0															
TMPRSS6														48.0															
TMPRSS7																													4.0
TMTC1									16.0							58.0									72.0				
TMTC2																7.0													
TMTC3	11.0													4.0				13.0											
TMTC4														26.0															
TMUB1														34.0															
TMX1															25.0														
TMX2															44.0														
TMX3															5.0														
TMX4															16.0														
TNFAIP1															25.0														
TNFAIP2														11.0															
TNFAIP8															28.0														
TNFAIP8L1																32.0									64.0				
TNFAIP8L3															15.0										36.0				
TNFRSF10A														5.0											17.0				
TNFRSF10B										28.0					42.0										108.0				18.0
TNFRSF10D															63.0										6.0				
TNFRSF11A									8.0					29.0											15.0				
TNFRSF18														54.0															
TNFRSF1B															17.0										31.0				
TNFRSF8														15.0															
TNFSF11															46.0														
TNFSF12-TNFSF13														11.0															
TNFSF13														66.0															
TNFSF13B									26.0																				
TNFSF14																									20.0				
TNFSF15									26.0					18.0											128.0				
TNFSF4														41.0											23.0				
TNFSF9																									23.0				
TNIK																104.0													
TNIP1																													32.0
TNIP3															81.0										75.0				
TNK1									84.0																				
TNKS																10.0													
TNKS2															32.0														
TNNI1				53.0					29.0										15.0						14.0				
TNPO1								80.0						32.0	14.0														
TNPO3														98.0															
TNRC18														41.0															
TNRC6B												27.0		174.0	150.0				15.0						45.0				
TNRC6C															44.0													54.0	
TNS4														19.0															
TOB1														33.0															
TOB2														13.0															
TOLLIP			17.0												21.0														
TOM1											40.0																		72.0
TOM1L1														33.0															
TOMM20															17.0														
TOMM22														5.0															
TOMM34			51.0																										
TOMM40														105.0															
TOMM40L														64.0															26.0
TOMM5														48.0															
TOMM7																									26.0				
TOMM70A									19.0																				
TONSL																									64.0				
TOP1															44.0														
TOP1MT														20.0															
TOR1AIP2			10.0															16.0							146.0				
TOR1B														19.0					11.0						46.0				
TOR2A			126.0			68.0																							180.0
TOR4A														35.0											14.0				
TOX														15.0	11.0														
TOX2															28.0														152.0
TOX4										14.0				29.0	21.0										37.0				22.0
TP53		68.0							112.0				316.0	276.0					104.0										
TP53AIP1									46.0																				
TP53I11														10.0															
TP53INP1								62.0							56.0				18.0										
TP53INP2															19.0														
TP53RK														9.0	12.0														
TP63															114.0										40.0				94.0
TP73														260.0															
TPBG															26.0														
TPCN1			68.0											72.0															
TPCN2														53.0															
TPD52L2															90.0														
TPGS1														10.0															
TPH1															34.0														
TPI1														42.0															
TPM1														129.0	60.0														
TPM3		50.0													20.0										48.0				
TPMT															5.0										12.0				
TPPP			10.0						18.0					57.0		29.0													
TPR											34.0																		
TPRA1														32.0															
TPRG1L																									48.0				
TPRX1																								30.0					
TPSAB1														13.0															
TPSB2														19.0															
TPTE			135.0																										
TRA2B				30.0																									
TRABD2B														37.0															
TRAF1									33.0						45.0														
TRAF2														29.0															
TRAF3			160.0											160.0															
TRAF3IP1																											26.0		
TRAF3IP2																									294.0				
TRAF5																									57.0				
TRAF6															88.0														
TRAF7														16.0															
TRAFD1														44.0															
TRAK1															23.0														
TRAK2															11.0														
TRAM2									4.0																28.0				
TRAPPC13																									116.0				
TRAPPC3														39.0															
TRAPPC8														7.0															
TRAT1														12.0															
TRDMT1															41.0														
TRDN																									20.0				
TREM2																													15.0
TREML2															14.0														
TRHDE															20.0														
TRIB1				34.0											24.0														
TRIB2			16.0																										55.0
TRIM10															28.0														
TRIM13														148.0	156.0										240.0				316.0
TRIM14																									79.0				13.0
TRIM2				54.0										20.0	48.0														
TRIM22														34.0	20.0														
TRIM25			23.0																										
TRIM29														37.0															
TRIM32															10.0														
TRIM33														58.0															
TRIM34														30.0															
TRIM35														16.0		21.0									47.0				
TRIM36										8.0																			39.0
TRIM39														20.0															
TRIM4																		70.0											
TRIM41																													26.0
TRIM45															18.0										98.0				
TRIM47														45.0															
TRIM48															22.0														36.0
TRIM5		22.0												12.0															39.0
TRIM55																													28.0
TRIM56																									20.0				
TRIM58															20.0														
TRIM6															64.0										252.0				
TRIM6-TRIM34														15.0															
TRIM65																									160.0				
TRIM66															17.0										35.0				
TRIM67														25.0	59.0	4.0													
TRIM68														20.0															
TRIM7			90.0											50.0	85.0														
TRIM71														36.0															
TRIM72														14.0															
TRIM9															30.0														
TRIML1																			7.0										
TRIOBP																								64.0	70.0				
TRIP11																				20.0									
TRIP12														13.0															
TRIP13								37.0							9.0														
TRIP6														17.0															
TRMT10B																									37.0				
TRMT13														31.0															
TRMT1L														60.0															
TRMT2B			108.0																										
TRMT5														60.0															
TRMT61A															29.0														
TRNP1														4.0															
TRNT1														17.0	8.0														
TRO																													24.0
TROVE2														20.0															
TRPA1															49.0														
TRPC1									16.0					38.0	22.0														
TRPC4									90.0					126.0											66.0				
TRPC5														15.0															
TRPC6														11.0															
TRPC7														75.0															
TRPM1									102.0						27.0										111.0				
TRPM8																									70.0				
TRPS1														13.0															
TRPV1																									96.0				
TRUB1															16.0														
TSC22D1														70.0															
TSEN2															100.0										10.0				
TSEN54																													7.0
TSFM															48.0														77.0
TSGA10														42.0															
TSHR			18.0																										
TSHZ1														7.0															
TSHZ2												38.0			16.0														
TSHZ3															28.0	24.0													
TSKU														49.0										34.0					
TSLP														34.0															
TSN															35.0														
TSNAX														26.0											10.0				
TSPAN11								51.0																					
TSPAN12														17.0											29.0				
TSPAN13															4.0														
TSPAN14																									126.0				
TSPAN15														9.0															
TSPAN17			42.0																										13.0
TSPAN18											16.0				36.0														
TSPAN2																									9.0				
TSPAN3														39.0	24.0														
TSPAN31														14.0															
TSPAN33										38.0																			
TSPAN5	10.0																												
TSPAN6															19.0														
TSPYL1									26.0																37.0				
TSPYL4														39.0															
TSPYL5																18.0													
TSR1														17.0											103.0				9.0
TSR2														20.0															
TSR3														27.0															
TSSK1B														48.0															
TSTD2														27.0	15.0														
TTBK1														39.0					16.0										
TTBK2														28.0															
TTC12															11.0														
TTC13																									8.0				
TTC14														15.0	31.0														85.0
TTC17															13.0														
TTC21B														18.0															
TTC23															84.0														
TTC26														45.0															
TTC28												21.0			31.0										22.0				
TTC3														16.0															
TTC30A															22.0														
TTC32															10.0														
TTC33															31.0														
TTC39A														18.0															
TTC39C																									22.0				
TTC4														15.0															
TTC9														22.0	17.0														
TTF1																									16.0				
TTF2																									59.0				
TTI1																	6.0												
TTL															14.0														
TTLL12			6.0													19.0													
TTLL2									20.0																				
TTLL3															9.0														
TTLL6														20.0															
TTN														23.0	217.0														
TTPA																									36.0				
TTPAL														36.0	42.0										68.0				
TTR															5.0														
TTYH3														33.0															
TUB									66.0					20.0	48.0														
TUBA4A																													17.0
TUBB	30.0													17.0	23.0									18.0					
TUBB6														11.0															
TUBG1															16.0														
TUBGCP4																									37.0				
TUBGCP5														7.0															
TULP4									34.0																16.0				
TUSC1			11.0									8.0		11.0															
TVP23A														21.0															
TVP23C																													33.0
TVP23C-CDRT4															11.0														12.0
TWF2														35.0															
TWIST1															25.0														
TWSG1														20.0															
TXLNA														28.0															
TXLNG															92.0														
TXNDC15																									94.0				
TXNL1																													16.0
TXNRD1															20.0														
TXNRD2														25.0															
TYSND1															62.0														
TYW5																									7.0				
U2AF1L4														24.0															
U2SURP															10.0														
UACA															6.0										40.0				
UAP1															13.0														
UAP1L1																									12.0				
UBA2														17.0	24.0														
UBA3														26.0															
UBA6														15.0	16.0														
UBALD2														8.0															
UBASH3A		32.0												45.0															
UBASH3B			11.0												22.0										19.0				
UBE2B															9.0														
UBE2C															92.0														
UBE2D1														32.0		52.0													
UBE2D4														73.0															
UBE2E2														16.0															
UBE2E3																													22.0
UBE2G1												11.0			17.0										12.0				
UBE2G2														21.0															
UBE2J1			16.0											6.0															
UBE2K								141.0						81.0												60.0			
UBE2L3									48.0																				
UBE2M														7.0															
UBE2O			15.0											27.0															
UBE2QL1															29.0														
UBE2R2								39.0																		6.0			
UBE2V1																374.0													
UBE2W															52.0														
UBE3A																									24.0				
UBE3C									16.0																				
UBE4A								34.0							24.0														
UBE4B									30.0						16.0														
UBFD1								12.0							14.0														
UBIAD1			25.0												7.0														
UBL3															19.0			10.0											
UBL4A															10.0														
UBLCP1															35.0														
UBN2															78.0										55.0				
UBOX5																									14.0				
UBP1										27.0					81.0														
UBQLN1															84.0														
UBQLN2															7.0														
UBR1														20.0															
UBR2														34.0											9.0				
UBR3															32.0														
UBR7			17.0																										
UBTD2															26.0														
UBXN1														17.0															
UBXN2A															23.0										58.0				
UBXN2B															19.0										42.0				
UBXN7									8.0						12.0										64.0				
UCHL5														40.0															
UCK1																													16.0
UCK2			10.0																										
UEVLD																													6.0
UFD1L																13.0													33.0
UFL1														24.0															
UFM1																									47.0				
UFSP2														8.0	27.0														18.0
UGCG															34.0														
UGGT1															28.0										125.0				
UGP2														16.0															
UGT2A3																							42.0						
