	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
SLC16A12														14.0										2.0	12.0				
SLC16A14														4.0	10.0														
SLC16A2														12.0															
SLC16A7															6.0														
SLC16A9															42.0														
SLC17A2														6.0															
SLC17A3									18.0																				
SLC17A4														27.0	18.0														
SLC17A5																									21.0				
SLC17A6											6.0				6.0														
SLC17A8									24.0																				
SLC18A1																													5.0
SLC18A2														4.0	6.0														
SLC18B1														1.0															
SLC19A1														18.0															
SLC19A2															14.0														
SLC19A3																									29.0				
SLC1A1														12.0									11.0						
SLC1A2									36.0					54.0	126.0														
SLC1A3															32.0														
SLC1A7														24.0															
SLC22A1																													21.0
SLC22A12														34.0															
SLC22A16															4.0														
SLC22A23														8.0	12.0														
SLC22A3														15.0															14.0
SLC22A5														11.0															
SLC22A6														68.0															
SLC22A7															32.0														
SLC22A8														76.0	48.0														
SLC22A9																									8.0				
SLC23A1															8.0														
SLC23A2															46.0														
SLC24A1																									20.0				
SLC24A3			16.0											8.0															
SLC25A1																													32.0
SLC25A15																									16.0				
SLC25A17																			12.0										
SLC25A21														34.0															
SLC25A22								114.0																					
SLC25A23				20.0										16.0															
SLC25A24															24.0														
SLC25A25														24.0															
SLC25A29															6.0														
SLC25A30			8.0																										
SLC25A32								2.0																	14.0				
SLC25A34																									5.0				
SLC25A35																								11.0					4.0
SLC25A4														9.0															
SLC25A40									9.0					11.0															
SLC25A41														6.0															
SLC25A43															5.0														
SLC25A44									11.0																				
SLC25A45																													20.0
SLC25A47														5.0															
SLC25A53														7.0	17.0										9.0				
SLC26A11											40.0																		
SLC26A2																									53.0				
SLC26A4															25.0	5.0											6.0		
SLC26A5																				6.0									
SLC26A7														4.0	7.0														
SLC26A9														6.0															14.0
SLC27A1														8.0											24.0				
SLC27A5															11.0														
SLC28A1														26.0															
SLC28A3									16.0					10.0															
SLC29A1														15.0															
SLC2A10														11.0	5.0														
SLC2A2															22.0														
SLC2A3			4.0											29.0	16.0										18.0				
SLC30A10												6.0			11.0														
SLC30A3														15.0	20.0														
SLC30A5																									54.0				
SLC30A6														12.0	148.0										28.0				
SLC30A7															26.0			16.0							118.0				
SLC30A8									30.0					95.0	205.0										170.0				
SLC31A1														12.0											32.0				
SLC32A1														4.0															
SLC33A1																									4.0				
SLC34A1								8.0																		11.0			
SLC34A2														36.0		24.0													
SLC35A1																								18.0					
SLC35A2																													11.0
SLC35A4																													4.0
SLC35B4															12.0	10.0													
SLC35D1									1.0						11.0														
SLC35E1									9.0																10.0				
SLC35E2															8.0														
SLC35E2B														4.0															
SLC35E4																									4.0				
SLC35F1														7.0	9.0														
SLC35F2									8.0																35.0				
SLC35F3															2.0														
SLC35G3															7.0										3.0				
SLC36A1														16.0															
SLC36A2								2.0																	32.0				
SLC37A2														66.0															
SLC37A3																													4.0
SLC38A1												32.0			16.0	46.0													
SLC38A10															2.0														
SLC38A2														33.0															
SLC38A4														10.0															
SLC38A6														9.0															
SLC39A10														46.0															
SLC39A11																52.0													
SLC39A14														24.0	27.0														
SLC39A2				18.0										2.0															
SLC39A6				7.0										10.0															
SLC39A8															5.0														
SLC39A9														28.0															
SLC40A1														9.0															
SLC41A3																													105.0
SLC43A3														18.0															
SLC44A1															16.0														
SLC44A2														20.0															
SLC44A3														20.0															
SLC44A5				16.0																									
SLC45A1														10.0											4.0				
SLC45A3														18.0															
SLC46A1						22.0								8.0											44.0				
SLC46A3														21.0															7.0
SLC47A1														3.0				8.0							5.0				
SLC48A1									18.0																15.0				26.0
SLC4A1																									6.0				
SLC4A10														12.0	9.0														
SLC4A3															24.0														
SLC4A4																									18.0				
SLC4A5								22.0																	15.0				
SLC4A7								33.0						4.0															
SLC50A1																									21.0				
SLC5A1														18.0	8.0														
SLC5A12																									13.0				
SLC5A2			21.0																										
SLC5A3									9.0						23.0													5.0	
SLC5A5														9.0															
SLC5A7														13.0	19.0														
SLC5A8														13.0	4.0														
SLC6A1														6.0															
SLC6A12														28.0															
SLC6A13														7.0															
SLC6A14														3.0											11.0				
SLC6A15														31.0	49.0														
SLC6A17															8.0														
SLC6A19														5.0															
SLC6A2															10.0														
SLC6A20			8.0																						18.0				
SLC6A4											25.0																		
SLC6A6														16.0	16.0														
SLC7A1															6.0														
SLC7A11														3.0	24.0			5.0							23.0				
SLC7A14							5.0									2.0													
SLC7A2															30.0										9.0				
SLC7A6		42.0														30.0													
SLC7A6OS																5.0													
SLC7A7														14.0															
SLC7A8														36.0															
SLC8A1														95.0	165.0														
SLC8A2														12.0															
SLC8A3																		48.0											
SLC9A3R2														90.0															
SLC9A4																									5.0				
SLC9A7									4.0																				
SLC9A8														4.0															
SLC9A9															20.0														
SLC9B2										10.0																			
SLC9C1															9.0														
SLC9C2															7.0				3.0										
SLCO1A2									6.0						34.0														
SLCO1C1					42.0				40.0																				
SLCO2A1																		2.0											
SLCO3A1														13.0															
SLCO4A1														8.0	6.0														
SLCO4C1																		5.0							6.0				
SLCO5A1		6.0																											87.0
SLFN11															25.0														
SLFN13									9.0					3.0															
SLFNL1														36.0															
SLIT1														11.0	7.0														
SLITRK1														15.0	12.0														
SLITRK2														24.0				64.0											
SLITRK5			8.0																										
SLITRK6														2.0	2.0														
SLK															13.0														
SLMAP														12.0															
SLMO1															16.0														
SLMO2									36.0					8.0															
SLN														8.0															
SLU7																									11.0				
SMAD1														6.0															
SMAD2														9.0	96.0				27.0					69.0	9.0				
SMAD3															12.0														
SMAD4									6.0									1.0							4.0				
SMAD5															45.0										12.0				
SMAD7														200.0	20.0														
SMAD9									10.0					34.0											16.0				
SMAP1																													18.0
SMAP2									80.0						64.0										20.0				
SMARCA5																									13.0				
SMARCB1													52.0																
SMARCC1														2.0						7.0									
SMARCC2																			93.0										
SMC1A			17.0						6.0						4.0														
SMC1B															5.0														
SMC2															21.0														
SMC3															3.0														
SMC5															10.0										3.0				
SMC6															76.0														
SMCHD1																								2.0					
SMCO3															4.0														
SMCO4														5.0															
SMCR7																													32.0
SMCR7L																						27.0			4.0				
SMCR8														22.0	2.0														
SMEK2														8.0	40.0														
SMG1														29.0	7.0														
SMG5															19.0														
SMIM11														2.0															
SMIM12														15.0															108.0
SMIM15															11.0														
SMIM21														11.0															
SMIM5														18.0															3.0
SMIM8															18.0														
SMNDC1														5.0															
SMOC2														22.0															
SMPD3														21.0															
SMPD4															51.0														
SMTN		8.0																											34.0
SMTNL2																		8.0											
SMU1										18.0															29.0				
SMUG1														21.0															
SMURF2														21.0															
SMYD1															40.0														
SNAI1														11.0															
SNAI2																									15.0				
SNAP23																									20.0				
SNAP25									6.0																				
SNAPC1																									20.0				
SNAPC3									4.0						3.0										24.0				
SNAPC5														16.0															
SNCA														48.0															
SNCAIP				24.0																									9.0
SNCB														38.0															
SND1															9.0														
SNED1															47.0														
SNIP1			9.0											11.0	5.0														
SNN														24.0	5.0														
SNRK														20.0	28.0													10.0	
SNRNP40										4.0				3.0															
SNRNP48																4.0									13.0				
SNRPB																													4.0
SNRPC															13.0														
SNRPD1														4.0															
SNRPF														4.0															
SNRPN														15.0															
SNTB2														20.0	7.0										18.0				
SNTG2															5.0														
SNURF														25.0															46.0
SNX10															4.0														
SNX13														25.0	2.0														
SNX15																									34.0				
SNX16														21.0	30.0														
SNX18		13.0												15.0															10.0
SNX19																									5.0				
SNX2									9.0																				
SNX20														48.0	5.0														
SNX21															32.0														
SNX22														28.0															6.0
SNX27														6.0	25.0										11.0				
SNX29															21.0														
SNX3															16.0														
SNX30			18.0												42.0														
SNX32														21.0															
SNX33														4.0	11.0														
SNX8			3.0											11.0															
SOAT1									42.0																210.0				
SOBP															4.0														
SOCS1													5.0																
SOCS2																4.0													
SOCS3														34.0															
SOCS4															50.0										8.0				
SOCS6														6.0	3.0														
SOCS7									9.0																				
SOD1															34.0														
SOD3														13.0															
SOGA3														4.0	21.0				15.0										134.0
SOHLH1														6.0															52.0
SOHLH2															8.0														
SON																													8.0
SORBS1															77.0														
SORBS2										112.0																			
SORCS1																													36.0
SORCS2									14.0					20.0										3.0					
SORCS3														7.0															
SORD									2.0																				
SORL1							9.0								13.0														
SOS1															2.0														
SOWAHB														14.0															
SOWAHC															3.0														
SOWAHD																		10.0											
SOX1																											11.0		
SOX11									2.0					11.0	22.0	9.0									6.0				
SOX12														15.0	8.0			5.0											
SOX13														5.0															
SOX15															16.0														
SOX17	24.0																												
SOX21												11.0			3.0														
SOX4														16.0										3.0					
SOX5															33.0														
SOX6														48.0															
SOX7									3.0																6.0				
SOX8														6.0	2.0														
SOX9										3.0															5.0				
SP1														27.0	156.0														
SP100			8.0											31.0					4.0										
SP110														24.0															
SP140L			10.0																						8.0				
SP3														51.0	18.0														
SP4																									24.0				
SPAG1			12.0												16.0														
SPAG16														5.0															
SPAG5															5.0														
SPAG6									16.0																				
SPAG7															13.0														
SPAG8														10.0															
SPAG9									16.0																				
SPANXN2														10.0															
SPARC									19.0	11.0																			
SPARCL1															14.0														
SPAST																									16.0				
SPATA13									12.0					60.0											8.0				
SPATA18							27.0																	8.0					
SPATA2															46.0														
SPATA22																													7.0
SPATA3														18.0															
SPATA4																			9.0										
SPATA6																		2.0							20.0				
SPATA8																			56.0										
SPC25																									9.0				
SPCS3														2.0	8.0										3.0				
SPDYA														16.0															12.0
SPDYE1															7.0														
SPECC1									39.0					18.0											90.0				
SPECC1L															28.0														
SPEF2															10.0														
SPEG														17.0															
SPEN														5.0	16.0														
SPESP1														11.0															
SPG20															32.0														
SPHK2														60.0	40.0														
SPI1											16.0																		
SPIC															24.0														
SPICE1																									16.0				
SPIN1														3.0															
SPIN4														3.0															
SPINK1										3.0																			
SPINK2										22.0																			
SPIRE1														66.0	15.0			9.0						15.0					
SPIRE2																									11.0				
SPN																									138.0				
SPNS2														29.0			16.0												36.0
SPOCK1															35.0														
SPOCK2														66.0	14.0			36.0											
SPOCK3												32.0			112.0														
SPON1														6.0															
SPON2														18.0															
SPOP															54.0														
SPPL2B																14.0													15.0
SPPL3					4.0				4.0																5.0				
SPR															10.0														
SPRED1									6.0					2.0				13.0							12.0				
SPRN														17.0															
SPRR1B															2.0														
SPRR2B															5.0														
SPRR2F															5.0														
SPRTN														2.0															63.0
SPRY2														8.0															
SPRY4				12.0											22.0									26.0					
SPRYD3			6.0											24.0															
SPRYD4												3.0													8.0				
SPRYD7														6.0											16.0				48.0
SPSB4															10.0														
SPTB														14.0															
SPTBN1									3.0					13.0	9.0										8.0				
SPTBN4														9.0															
SPTLC1															4.0										3.0				6.0
SPTLC2														4.0		8.0													
SPTSSA														5.0											14.0				
SPTY2D1																									14.0				
SQLE														13.0	17.0														
SQSTM1														126.0															15.0
SRC														18.0				20.0							16.0				
SRCIN1														9.0															
SRCRB4D			16.0																					14.0					
SRD5A3																									8.0				
SREK1															8.0														
SREK1IP1															5.0										14.0				
SRF								45.0																					
SRFBP1														2.0	6.0										7.0				
SRGAP1															7.0										17.0				
SRL														15.0															
SRP19		11.0						4403.0		10.0				7.0	12.0				8.0							1039.0			117.0
SRP72										8.0																			
SRP9																													8.0
SRPK2															16.0														
SRPX																													19.0
SRR														24.0															19.0
SRRD																									14.0				
SRRM1															4.0									4.0					
SRRM2																													16.0
SRRM4									13.0						42.0										10.0				
SRRM5																													7.0
SRRT																													72.0
SRSF1									8.0							10.0									14.0				10.0
SRSF10														18.0															
SRSF12																									16.0				
SRSF2												14.0																	
SRSF3															18.0														
SRSF4															9.0														
SRSF5																									16.0				
SRSF6														7.0	6.0														
SRSF7			82.0																										
SRXN1				25.0											23.0														
SS18																									32.0				
SS18L1															18.0										1.0				
SSBP2									18.0					24.0															
SSBP3															21.0														
SSFA2																													5.0
SSH1														8.0															
SSH2														14.0	10.0														
SSH3														15.0															
SSPN									14.0			12.0			10.0														
SSR1														9.0	34.0	33.0			1.0						50.0				
SSR3														3.0											13.0				
SSTR1															6.0			7.0											
SSTR2																		8.0											
SSX2IP									10.0						20.0														
SSX3															11.0														
ST18														5.0											17.0				
ST3GAL1									22.0																28.0				
ST3GAL2																									20.0				
ST3GAL4														28.0															
ST3GAL6														12.0															
ST5			42.0																										
ST6GAL1														36.0															
ST6GAL2															58.0				22.0						10.0				
ST6GALNAC3				7.0											7.0	6.0									18.0				
ST7															3.0														
ST7L																6.0											6.0		
ST8SIA1															13.0	18.0													
ST8SIA2														24.0	52.0				14.0										
ST8SIA3														14.0		6.0													
ST8SIA4														4.0	28.0			5.0							12.0				
ST8SIA5			9.0																										
STAB1		14.0	23.0																										
STAC2								12.0																	9.0				
STAC3																			4.0										
STAM															4.0														
STAM2																									7.0				
STAMBP														9.0															
STARD13									24.0					24.0	52.0														
STARD3														24.0															
STARD4															4.0										5.0				
STARD5														23.0															
STARD8														15.0															
STAT3																									24.0				
STAT5A															3.0														
STAT5B																									9.0				
STAT6														45.0															
STATH															38.0														
STBD1														20.0	7.0														
STC1														21.0	12.0														
STC2														16.0															
STEAP2														36.0	9.0														42.0
STEAP3																			30.0										
STEAP4																									132.0				
STIL																									46.0				
STIM2														51.0	78.0														1.0
STK10															5.0														
STK11													39.0																
STK16																													23.0
STK24														22.0															
STK32C														22.0															
STK35									6.0			10.0																	
STK36																									30.0				
STK39															27.0														
STK4															10.0										50.0				
STMN1			45.0											6.0															
STMN3														19.0															
STMN4														13.0															
STOML1														84.0															
STOML2									12.0																				
STON1									16.0						12.0										18.0				
STON1-GTF2A1L														6.0															
STON2									1.0																				
STOX1																													20.0
STRA13														12.0															
STRA6																													6.0
STRAP														12.0															
STRBP									8.0																				
STRIP2														10.0	8.0										15.0				
STRN															12.0														
STRN3														64.0															
STT3A														13.0															
STX12																									6.0				
STX16																									20.0				
STX17									11.0						3.0														
STX18									7.0																				
STX1B														8.0	14.0														
STX2														12.0	15.0										66.0				6.0
STX3																									28.0				
STX5																													11.0
STX6															9.0														
STX7																	3.0												
STXBP1																													8.0
STXBP4															1.0			7.0											
STXBP5															24.0			22.0											
STXBP5L															12.0														
STXBP6										3.0																			
STYX									8.0					4.0										14.0					
SUCNR1														9.0															
SUCO														64.0	10.0														
SUGP2																									6.0				
SULF1															48.0														
SULT1C4															4.0														
SULT2A1															4.0										13.0				
SULT4A1															4.0														
SUMF1																33.0													
SUMO3																													18.0
SUN1														15.0	12.0														
SUN2														78.0	21.0														
SUOX									12.0					30.0															
SUPT20H																													12.0
SUPT3H														20.0															
SUPT7L																									10.0				
SURF4																													17.0
SUSD2														8.0															
SUSD4														12.0															
SUSD5																8.0													
SUV39H2															40.0										100.0				
SUV420H1								17.0																					
SUV420H2														18.0															
SUZ12									13.0																6.0				
SV2A														10.0	6.0														
SV2B									4.0						60.0										6.0				
SVEP1									10.0																				
SWSAP1														6.0											10.0				
SWT1															26.0														
SYAP1																									16.0				
SYDE2																									17.0				
SYF2														16.0															
SYK															68.0										60.0				
SYN1																													7.0
SYNC															10.0									6.0	16.0				
SYNCRIP									15.0			30.0			25.0	20.0											15.0		
SYNDIG1															24.0														
SYNDIG1L																15.0			13.0										
SYNGR1														6.0	12.0														
SYNJ1														48.0															52.0
SYNJ2									8.0																				
SYNJ2BP									1.0		1.0				8.0										9.0				
SYNJ2BP-COX16																									60.0				
SYNM														6.0															
SYNPO														85.0	15.0									10.0					
SYNPO2							10.0					12.0		16.0									5.0						
SYNPO2L														48.0	32.0										10.0				
SYNRG															84.0														
SYS1				37.0										15.0											20.0		14.0		17.0
SYT1															42.0														
SYT10															15.0														
SYT11									11.0																48.0				
SYT12			64.0											14.0						4.0									
SYT13												18.0													112.0		8.0		
SYT14														6.0	6.0			25.0											
SYT15															16.0										13.0				
SYT4							20.0		13.0						10.0														
SYT5									4.0																				
SYT7														40.0	8.0														
SYT9			3.0																										
SYTL5									12.0																				
SZRD1														7.0															7.0
SZT2		15.0																											16.0
T														7.0															
TAB1														4.0	4.0														
TAB2														9.0															
TAC1														80.0															
TAC4										25.0																			
TACC3														2.0															
TACR1														6.0															
TACR2																									6.0				
TACSTD2															16.0														
TADA2A																14.0													
TADA2B														6.0															
TADA3																									19.0				
TAF1A																									14.0				
TAF1C										70.0																			
TAF1L																									23.0				
TAF2															29.0														
TAF4																									2.0				
TAF5												6.0																	
TAF8														10.0											21.0				
TAGAP										12.0				12.0															
TAGLN2														12.0															
TAGLN3																													30.0
TAL1															10.0				22.0										
TANC2									5.0														11.0						
TANGO2																									22.0				
TANGO6														7.0															
TANK														20.0															
TAOK1																			10.0										
TAOK3														17.0	2.0														
TAPBP														10.0															
TAPT1															5.0														
TARDBP															5.0														
TARP																			8.0										
TAS2R13															3.0														
TAS2R20					7.0				8.0																				
TASP1															5.0												8.0		
TAT															17.0										18.0				
TATDN2														6.0															
TATDN3															60.0														
TAX1BP1														188.0											64.0				
TBC1D1																									10.0				
TBC1D15				9.0											12.0										111.0		15.0		
TBC1D20									10.0																2.0				
TBC1D22A														8.0															
TBC1D25			10.0																										
TBC1D26																			10.0	8.0									
TBC1D30														45.0															
TBC1D4														11.0															
TBC1D8B														5.0															
TBC1D9														2.0															
TBCC																									8.0				
TBCD														6.0															
TBCEL														50.0	50.0														
TBKBP1														2.0															
TBL1XR1															14.0														
TBR1			2.0																										
TBRG1																									6.0				
TBX1														13.0															
TBX15															27.0														
TBX3														14.0															
TBX4																13.0													
TBX5																													27.0
TBXA2R																									13.0				
TBXAS1																													9.0
TC2N															39.0														
TCAIM															76.0										16.0				
TCEAL6															5.0														
TCEAL7									10.0																				
TCEANC2																									13.0				
TCEB1															369.0														
TCEB3																9.0													
TCERG1															4.0														
TCERG1L									7.0									8.0											
TCF12																25.0													
TCF20								14.0						1.0	8.0														
TCF24														2.0															
TCF3														18.0															
TCF4														156.0	372.0														
TCF7														30.0															
TCF7L2			81.0												208.0								247.0						6.0
TCHH														6.0	4.0														
TCHHL1														11.0	7.0														
TCL1A														12.0															
TCL1B									2.0					30.0															
TCOF1														4.0		105.0													
TCP1															24.0														
TCTA			2.0												13.0										15.0				
TCTE1														4.0															
TCTN2								12.0						22.0											20.0				
TCTN3															32.0														
TDG															3.0														
TDRD3															12.0														
TDRD5																		25.0											
TDRD7														7.0															
TDRD9														9.0	1.0														
TDRKH														51.0															
TEAD1															3.0														
TEAD3														8.0	20.0														
TECPR2														27.0															8.0
TECRL														43.0	6.0										14.0				
TEDDM1														13.0															
TEF															12.0														
TENC1										57.0																			
TENM1															3.0														
TENM3														6.0															
TENM4															6.0										8.0				
TEP1									23.0						6.0										21.0				
TERF1																									22.0				
TERF2															5.0														
TERT														34.0															
TES															20.0														
TESK1														8.0															
TESPA1														46.0															
TET1												14.0		8.0															
TET2														12.0	10.0	24.0													10.0
TET3									5.0																				
TEX19														13.0															
TEX2									6.0																				
TEX22														10.0															
TEX261															10.0				7.0										
TFAP2A															24.0										18.0				
TFAP2B									6.0					39.0	24.0														
TFAP4														4.0															
TFB1M														24.0															
TFB2M															8.0														
TFCP2								135.0																					
TFCP2L1															25.0				28.0										
TFDP2																									126.0				
TFDP3														2.0															
TFEC														33.0	51.0														
TFF2										8.0																			
TFPI												5.0		9.0	3.0			32.0											
TFR2														20.0															
TFRC															22.0														
TGFB2														18.0	12.0										6.0				
TGFBR3															60.0														
TGFBRAP1																	18.0												
TGIF2																									52.0				32.0
TGIF2-C20orf24																													19.0
TGM1														31.0															
TGM2														18.0		17.0			19.0										
TGM3														23.0															
TGM6		2.0																											
TGOLN2															20.0										36.0				
TGS1																									20.0				
THAP1																10.0													14.0
THAP3			18.0											21.0															
THAP6			10.0												29.0										41.0				
THAP9														10.0															
THBD															13.0														
THBS1															5.0														
THBS2										11.0														5.0			5.0		
THBS3														66.0															
THEM4																									15.0				
THEM5														25.0															
THEM6															23.0														
THEMIS															12.0														
THNSL1																									33.0				
THNSL2		6.0												22.0															
THOC3															17.0														
THPO								15.0																					
THRAP3														20.0	4.0														
THRB															72.0														
THSD4														21.0	13.0														
THTPA		24.0																											30.0
THUMPD3																									12.0				
TIAM2														30.0															
TICAM2															25.0														
TICRR														2.0															
TIE1														26.0	6.0										17.0				
TIFAB														15.0															
TIGD2														5.0															
TIGIT								12.0																	15.0	10.0			
TIMM10B														19.0											7.0				
TIMM13														8.0															
TIMM17A														5.0	13.0														
TIMM22														8.0	1.0														
TIMM8B														7.0															
TIMP2															15.0														
TIMP3														7.0															
TINAGL1																									30.0				
TINF2														12.0															18.0
TIPARP									36.0											24.0									
TIPRL									18.0						8.0														
TIRAP																									17.0				
TJP1														24.0															
TJP2														7.0															
TK2														100.0															
TKT														7.0															
TKTL1														27.0															
TKTL2															16.0														
TLDC2		7.0																											
TLE2																													5.0
TLE3														63.0		21.0													
TLE6									8.0																				
TLK2									28.0						32.0									32.0	6.0				
TLL1									4.0					5.0	14.0														
TLL2																									2.0				
TLR10																									25.0				
TLR4																									45.0				
TLR6														11.0											8.0				10.0
TM2D2															76.0										272.0				
TM4SF1														2.0															
TM4SF19				15.0																									16.0
TM4SF20														7.0											11.0				
TM7SF3															4.0														
TM9SF3																									1.0				
TMA16															2.0										11.0				
TMBIM1														31.0															
TMBIM4																									18.0				
TMBIM6									20.0																				
TMC5																									33.0				
TMC7														4.0											64.0				
TMCC1															28.0				20.0										
TMCO1									21.0			12.0																	
TMCO3														14.0															
TMCO7									7.0																				
TMED10														4.0											2.0				
TMED2															12.0														
TMED5														16.0	20.0										44.0				
TMED7-TICAM2		16.0				10.0									50.0														39.0
TMED9														10.0															
TMEFF1															3.0														
TMEM100														18.0															
TMEM101														5.0															
TMEM104									18.0																				
TMEM105			17.0																										
TMEM106A															5.0										31.0				
TMEM106B															16.0														
TMEM107														10.0		4.0													
TMEM108														52.0	18.0				54.0										
TMEM110														4.0															
TMEM117														9.0															
TMEM119																									17.0				
TMEM120B														43.0											22.0				
TMEM127															50.0										12.0				
TMEM132B														14.0	10.0	11.0													
TMEM132C																			5.0										
TMEM132E									19.0																				
TMEM135																								28.0					
TMEM144									6.0						7.0														
TMEM145														7.0															
TMEM14A														6.0															
TMEM150A			35.0																										
TMEM150C														4.0															
TMEM151B														3.0	5.0														
TMEM154															10.0														
TMEM155				12.0								17.0																	
TMEM159															4.0														
TMEM161B															9.0														
TMEM163										2.0					2.0														
TMEM164			24.0											28.0															
TMEM165															12.0														
TMEM167A															8.0														
TMEM167B															22.0														
TMEM168														3.0	42.0														
TMEM169																									20.0				
TMEM170B														8.0											41.0				
TMEM176B														56.0															
TMEM177														33.0															
TMEM178A														6.0															
TMEM178B																11.0													
TMEM179B														2.0															
TMEM18																								2.0					
TMEM180																									24.0				
TMEM181															4.0			7.0							16.0				
TMEM182																		4.0											
TMEM183A															1.0														
TMEM184B														39.0															
TMEM184C														8.0	10.0										6.0				
TMEM187			12.0																										
TMEM189-UBE2V1																8.0													
TMEM19																									5.0				
TMEM192									5.0					6.0	9.0										31.0				
TMEM194A																20.0													
TMEM196									1.0					6.0	33.0								7.0						
TMEM198														9.0		27.0													
TMEM2															6.0														
TMEM201														13.0															
TMEM208														4.0															
TMEM209																									7.0				
TMEM212																									45.0				
TMEM213															12.0				19.0										
TMEM219																						20.0							
TMEM220														9.0	6.0														
TMEM221														6.0															
TMEM223									10.0					9.0															
TMEM234														12.0															
TMEM235																													12.0
TMEM237															24.0														
TMEM241															11.0										48.0				
TMEM243																									8.0				
TMEM245														7.0	18.0										6.0				
TMEM25															64.0														
TMEM253														11.0															
TMEM256														13.0															
TMEM257														6.0															
TMEM26															14.0														
TMEM260															6.0										5.0				
TMEM30A														14.0	32.0														
TMEM33															15.0										38.0		2.0		
TMEM37									9.0														8.0						
TMEM38A															5.0										24.0				
TMEM39A															12.0														
TMEM41B																									40.0				
TMEM43								31.0						11.0	13.0														
TMEM44		14.0																											
TMEM45B																									9.0				
TMEM47																		10.0											
TMEM48														7.0											22.0				31.0
TMEM50B														3.0															
TMEM52B																									12.0				
TMEM53																									19.0				
TMEM55B															36.0														
TMEM56														16.0	34.0										30.0				
TMEM57														12.0															
TMEM60														20.0	5.0														
TMEM63A														5.0															
TMEM63B														7.0															
TMEM63C														10.0	10.0														
TMEM64														52.0															
TMEM67															12.0										4.0				
TMEM68															13.0														
TMEM70														14.0															
TMEM86A			5.0												17.0														
TMEM87A														4.0	5.0										12.0				
TMEM87B									5.0																				
TMEM8B														30.0															
TMEM92														20.0	18.0														
TMEM98														6.0															
TMIGD2																									30.0				
TMOD1															8.0														
TMOD2									14.0																20.0				
TMOD3														12.0															
TMPO															20.0										32.0				
TMPRSS11B															9.0										8.0				
TMPRSS11BNL									7.0																				
TMPRSS11F																												14.0	
TMPRSS13														16.0	10.0				48.0										
TMPRSS15														4.0															
TMPRSS3														9.0											54.0				
TMPRSS4														64.0															
TMPRSS6														23.0															
TMPRSS7																													1.0
TMTC1									10.0							34.0									40.0				
TMTC2																5.0													
TMTC3	3.0													4.0				10.0											
TMTC4														20.0															
TMUB1														20.0															
TMX1															20.0														
TMX2															22.0														
TMX4															8.0														
TNFAIP1															16.0														
TNFAIP2														4.0															
TNFAIP8															12.0														
TNFAIP8L1																22.0									32.0				
TNFAIP8L3															7.0										9.0				
TNFRSF10A														4.0											7.0				
TNFRSF10B										16.0					14.0										42.0				8.0
TNFRSF10D															35.0										2.0				
TNFRSF11A									6.0					17.0											10.0				
TNFRSF18														15.0															
TNFRSF1B															4.0										15.0				
TNFRSF8														9.0															
TNFSF11															32.0														
TNFSF12-TNFSF13														1.0															
TNFSF13														6.0															
TNFSF13B									16.0																				
TNFSF14																									6.0				
TNFSF15									12.0					12.0											30.0				
TNFSF4														11.0											19.0				
TNFSF9																									4.0				
TNIK																40.0													
TNIP1																													14.0
TNIP3															54.0										45.0				
TNK1									48.0																				
TNKS																5.0													
TNKS2															21.0														
TNNI1				25.0					13.0										9.0						9.0				
TNPO1								40.0						14.0	8.0														
TNPO3														52.0															
TNRC18														17.0															
TNRC6B												21.0		66.0	48.0				15.0						15.0				
TNRC6C															20.0													40.0	
TNS4														11.0															
TOB1														30.0															
TOB2														4.0															
TOLLIP			6.0												7.0														
TOM1											36.0																		48.0
TOM1L1														12.0															
TOMM20															3.0														
TOMM22														5.0															
TOMM34			19.0																										
TOMM40														90.0															
TOMM40L														43.0															7.0
TOMM5														27.0															
TOMM7																									19.0				
TOMM70A									9.0																				
TONSL																									15.0				
TOP1															29.0														
TOP1MT														7.0															
TOR1AIP2			7.0															9.0							98.0				
TOR1B														15.0					9.0						12.0				
TOR2A			77.0			44.0																							97.0
TOR4A														24.0											9.0				
TOX														8.0	8.0														
TOX2															12.0														88.0
TOX4										7.0				7.0	18.0										15.0				6.0
TP53		60.0							24.0				102.0	72.0					64.0										
TP53AIP1									22.0																				
TP53I11														2.0															
TP53INP1								46.0							24.0				4.0										
TP53INP2															8.0														
TP53RK														2.0	9.0														
TP63															72.0										30.0				18.0
TP73														78.0															
TPBG															22.0														
TPCN1			38.0											32.0															
TPCN2														35.0															
TPD52L2															30.0														
TPGS1														4.0															
TPH1															3.0														
TPI1														18.0															
TPM1														80.0	44.0														
TPM3		24.0													5.0										16.0				
TPMT															3.0										7.0				
