	Acute myeloid leukemia	"BladderUrothelialCarcinoma(TCGA,US)"	Breast Cancer	"BreastCarcinoma(WTSI,UK)"	"BreastInvasiveCarcinoma(TCGA,US)"	"CervicalSquamousCellCarcinoma(TCGA,US)"	Chronic lymphocytic leukaemia	"ColonAdenocarcinoma(TCGA,US)"	Colorectal adenocarcinoma	"GastricCancer(CCGC,CN)"	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	"LiverCancer(NCC,JP)"	"LiverCancer(RIKEN,JP)"	Lung	"MalignantMelanoma(WTSI,UK)"	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	"PediatricBrainTumors(DKFZ,DE)"	Prostate	"ProstateCancer(OICR,CA)"	"RectumAdenocarcinoma(TCGA,US)"	Small cell lung cancer	T-cell ALL	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"
SCN4B								132	12					87															54
SCN5A														6															
SCN9A														4															
SCP2														8															
SCPEP1																		6											
SCRG1														19					12										
SCRN1															40														
SCRT1								17																					
SCRT2									14																				
SCYL1														26															
SCYL3																													58
SDC1														12															
SDC2																		10											
SDC3														7	16														
SDC4															8														
SDCBP														40															
SDE2																									21				
SDF2															11														
SDF4		11							10																				
SDHAF1																									7				
SDHAF2															5														
SDHC																													57
SDK1														8	38														
SDK2														8											3				11
SDPR														4															
SDR9C7									15																				
SDS														7															
SEC14L1									15					65															
SEC14L2														50															
SEC14L4														6															5
SEC14L5								28				5																	
SEC16B																													11
SEC22A															9										8				
SEC23IP																				16									
SEC24A															7														
SEC24B														60															
SEC24C															38														
SEC31A														48															
SEC31B								11																					
SEC61A1															8														
SEC61A2														4															6
SEC61G														4															
SEC62														4	11														
SEC63															6										6				
SECTM1														9	12														
SEH1L															1														17
SEL1L															8														
SEL1L3									6					2															
SELO																													12
SEMA3A															25														
SEMA3D									4						14														
SEMA3E															28									38					
SEMA3F														9	2														
SEMA4B														16															
SEMA4C															6														
SEMA4D														21	13														
SEMA4F			5																										
SEMA5A			3						14						27									8	22				
SEMA5B														104											12				
SEMA6A															5														
SEMA6D										11				24	6														87
SEMA7A														21															
SENP5															19										7				
SEPHS1							51								12														
SEPP1															60														
SEPT1														1															
SEPT10															10														14
SEPT11															3										13				
SEPT14															10										4				
SEPT15												10																	7
SEPT3														20													14		
SEPT4																													35
SEPT5								56																					6
SEPT7															36														
SEPT8									6																				6
SERAC1															10										6				
SERBP1														40	40	16									28				
SERPINA1															55														
SERPINA10										14						22													
SERPINA9												22																	
SERPINB13														3	9														
SERPINB3														2															
SERPINB5															15														
SERPINB9																									8				
SERPIND1														9															
SERPINE2																		39											
SERPINE3															10														
SERPINF1										16																			
SERPINF2														45															
SERPINH1														6															
SERTAD2														6															
SERTAD4														3	7														
SERTM1														10	10														
SESN1														3															
SESN3														7	11														
SESTD1									14																				
SETBP1															11														
SETD1B														28													10		
SETD3									4																				
SETD4														2															
SETD5															4														
SETD7															14														
SETD8									7					18									17						
SETDB2												62			16										48				
SETX														38	7														
SEZ6														12															
SEZ6L														54															
SF1														54	108														
SF3B3			11												15										8				
SFMBT2														64	72			14							6				
SFN														7															
SFR1																									6				
SFRP4															7														
SFRP5															9														
SFT2D2														10															
SFTPA1														60	42										36				
SFTPA2															7										13				
SFTPB																									66				
SFXN1														4											7				
SFXN2															8										12				
SFXN3														4	5										9				
SGCB														2										8					
SGCD									24					10	84														
SGK1															32														
SGK494																									49				
SGMS2														30															
SGOL1														24															
SGPL1				6										12															
SGSM1															100														
SGTA														2															
SGTB			1																						9				
SH2B3															11														
SH2D1B														6															
SH2D3A														6											29				
SH2D4B																8													
SH2D5															8														
SH3BGRL														10	6														
SH3BGRL2																									12				
SH3BGRL3														6															
SH3BP2			12											20	60									36	208				
SH3BP5														14															
SH3GL2															2														
SH3GL3																													4
SH3GLB1									8																				
SH3PXD2A			5											10											19				
SH3PXD2B															14														
SH3RF1			8																										
SH3RF2														6															
SH3RF3															15														
SH3TC2								5																					
SHANK2														32															
SHANK3			26																										
SHARPIN														19															
SHB																												9	
SHC4									6					5															
SHCBP1																									38				
SHD														2															
SHFM1															3														
SHISA2																									5				
SHISA5														32															
SHISA7															9	8													
SHISA9															8										23				
SHKBP1														20															
SHMT1														22	36														
SHOX2														84	12														
SHPK														16											13				
SHPRH																			38										
SHROOM3															10														
SHROOM4														5											27				
SI														9															
SIAE															32														
SIAH3															28														
SIDT1																									49				
SIDT2														8															
SIGLEC1														20															
SIGLEC10														42											203				
SIGLEC11														38											10				
SIGLEC14																									6				
SIGLEC5															5														
SIGLEC6		30													35														27
SIGLEC7										22																			
SIGLEC8															9										43				
SIGLECL1															21														
SIGMAR1															20										6				
SIK1														1															
SIK2														33															
SIKE1									18					18	16										14				
SIM1																		4											
SIMC1														8															
SIN3A															75										111				
SIRPA															33														
SIRPB1														26															
SIRPB2															16										14				
SIRT1									60					2															
SIRT2																		24											
SIRT3				12																									
SIRT5																66													
SIX1															13														
SIX2															9														
SIX3														11															
SIX4														1	8														
SIX5														6															
SIX6															3														
SKA1														4											118				
SKA2			6																										34
SKA3																18													
SKAP2															23										26				
SKIL														8															
SKIV2L2		19												14	6														2
SKP2														14											32				
SLA										39																			
SLA2																													6
SLAMF6																									36				
SLAMF7															7														
SLAMF8														3															
SLC10A2															14														
SLC10A7														12	8														
SLC11A1														11											15				
SLC11A2															45										52				
SLC12A1									14						16														
SLC12A2														18											32				
SLC12A3			18													45									51				
SLC12A4														80															25
SLC12A5				2										10	34														
SLC12A7														5															
SLC12A8																									10				
SLC13A1																									3				
SLC13A3															15														
SLC13A5															2														
SLC14A1									32																104				
SLC15A2											10			4	4										10				
SLC15A4															7														6
SLC16A10														9															
SLC16A12														7										7	27				
SLC16A14														8	14														
SLC16A2														15															
SLC16A7															7														
SLC16A9															43														
SLC17A2														4															
SLC17A3									22																				
SLC17A4														19	17														
SLC17A5																									23				
SLC17A6											13				8														
SLC17A8									20																				
SLC18A1																													4
SLC18A2														4	12														
SLC18B1														12															
SLC19A1														20															
SLC19A2															2														
SLC19A3																									75				
SLC1A1														6									3						
SLC1A2									45					18	198														
SLC1A3															24														
SLC1A7														19															
SLC22A1																													4
SLC22A12														28															
SLC22A16															2														
SLC22A23														24	12														
SLC22A3														15															9
SLC22A5														26															
SLC22A6														40															
SLC22A7															18														
SLC22A8														36	44														
SLC22A9																									38				
SLC23A1															16														
SLC23A2															30														
SLC24A1																									14				
SLC24A3			12											18															
SLC25A1																													22
SLC25A15																									15				
SLC25A17																			4										
SLC25A21														16															
SLC25A22								87																					
SLC25A23				9										2															
SLC25A24															32														
SLC25A25														54															
SLC25A29															5														
SLC25A30			15																										
SLC25A32								11																	13				
SLC25A34																									3				
SLC25A35																								11					10
SLC25A4														6															
SLC25A40									16					15															
SLC25A41														7															
SLC25A43															1														
SLC25A44									12																				
SLC25A45																													28
SLC25A47														5															
SLC25A53														10	18										8				
SLC26A11											8																		
SLC26A2																									78				
SLC26A4															11	2											9		
SLC26A5																				22									
SLC26A7														11	10														
SLC26A9														5															6
SLC27A1														8											7				
SLC27A5															25														
SLC28A1														9															
SLC28A3									12					10															
SLC29A1														80															
SLC2A10														14	4														
SLC2A2															11														
SLC2A3			16											12	18										13				
SLC30A10												3			10														
SLC30A3														11	16														
SLC30A5																									68				
SLC30A6														32	48										48				
SLC30A7															14			8							74				
SLC30A8									80					130	185										105				
SLC31A1														10											62				
SLC33A1																									2				
SLC34A1								24																					
SLC34A2														24		12													
SLC35A1																								20					
SLC35A2																													4
SLC35A4																													6
SLC35B2																													
SLC35B4															15	6													
SLC35D1									11						17														
SLC35E1									10																29				
SLC35E2															8														
SLC35E2B														23															
SLC35E4																									7				
SLC35F1														11	28														
SLC35F2									21																21				
SLC35F3															10														
SLC35G3															4										3				
SLC36A1														8															
SLC36A2								3																	58				
SLC37A2														14															
SLC37A3																													15
SLC38A1												18			18	20													
SLC38A10															3														
SLC38A2														4	2														
SLC38A4														22															
SLC38A6														9															
SLC39A10														28															
SLC39A11																20													
SLC39A14															27														
SLC39A2				12										29															
SLC39A6				3																									
SLC39A8															4														
SLC39A9														12															
SLC40A1														8															
SLC41A3																													81
SLC43A3														24															
SLC44A1															1														
SLC44A2														16															
SLC44A3														14															
SLC44A5				14																									
SLC45A1														16											10				
SLC45A3														6															
SLC46A1						14								20											118				
SLC46A3														18															4
SLC47A1														8				5							5				
SLC48A1									18																41				19
SLC4A1																									5				
SLC4A10														48	18														
SLC4A3															30														
SLC4A4																									24				
SLC4A5								11																	36				
SLC4A7								30						3															
SLC50A1																									21				
SLC5A1														14	4														
SLC5A12																									10				
SLC5A2			12																										
SLC5A3									8						22													4	
SLC5A5														15															
SLC5A7														7	21														
SLC5A8														4	1														
SLC6A1														1															
SLC6A12														20															
SLC6A13														27															
SLC6A14														11											8				
SLC6A15														45	69														
SLC6A17															3														
SLC6A19														15															
SLC6A2															30														
SLC6A20			28																						28				
SLC6A4											6																		
SLC6A6															12														
SLC7A1															18														
SLC7A11														17	25			3							49				
SLC7A14							18									8													
SLC7A2															30										12				
SLC7A6		16														32													
SLC7A6OS																10													
SLC7A7														14															
SLC7A8														20															
SLC8A1															205														
SLC8A2														16															
SLC8A3																		18											
SLC9A3R2														65															
SLC9A4																									10				
SLC9A7									14																				
SLC9A8														3															
SLC9A9															14														
SLC9B2										3																			
SLC9C1															4														
SLC9C2															12				7										
SLCO1A2									8						48														
SLCO1C1					18				40																				
SLCO2A1																		6											
SLCO3A1														11															
SLCO4A1														4	3														
SLCO4C1																		13							3				
SLCO5A1		10																											97
SLFN11															15														
SLFN12														3															
SLFN13									11					10															
SLFNL1														18															
SLIT1														9	8														
SLITRK1														12	14														
SLITRK2														8				64											
SLITRK5			5																										
SLITRK6														5	4														
SLK															15														
SLMAP														15															
SLMO1															8														
SLMO2									10					14															
SLN														14															
SLU7																									8				
SMAD2														12	81				36						45				
SMAD3															24														
SMAD4									3									5							8				
SMAD5															21										15				
SMAD7														132	16														
SMAD9									12					12											42				
SMAP1																													36
SMAP2									136						40										24				
SMARCA5																									6				
SMARCB1													48																
SMARCC1														6						8									
SMARCC2																			57										
SMC1A			11						9						5														
SMC1B															1														
SMC2															39														
SMC3															5														
SMC5															35										14				
SMC6															48														
SMCHD1																								2					
SMCO3															6														
SMCO4														14															
SMCR7																													10
SMCR7L																						4			18				
SMCR8														20	3														
SMEK2														12	42														
SMG1														21	8														
SMG5															8														
SMIM11														10															
SMIM12														36															147
SMIM15															12														
SMIM21														4															
SMIM4																													
SMIM5														12															4
SMIM8															30														
SMNDC1														20															
SMOC2														12															
SMPD3														39															
SMPD4															21														
SMR3B																													
SMTN		14																											42
SMTNL2																		22											
SMU1										6															57				
SMUG1														12															
SMURF2														10															
SMYD1															14														
SMYD3										12																			
SNAI1														6															
SNAI2																									3				
SNAP23																									10				
SNAP25									12																				
SNAPC1																									43				
SNAPC3									3						12										7				
SNCA														24															
SNCAIP				4																									3
SNCB														28															
SND1															6														
SNED1															47														
SNIP1			6											6	13														
SNN														36	8														
SNRK														24	10													12	
SNRNP40										16				1															
SNRNP48																9									21				
SNRPB																													2
SNRPC															13														
SNRPD1														23															
SNRPF														6															
SNRPN														15															
SNTB2														3	9										31				
SNTG2															7														
SNURF														11															42
SNX10															32														
SNX13														14	6														
SNX15																									54				
SNX16														30	24														
SNX18		17												5															15
SNX19																									8				
SNX2									5																				
SNX20														10	7														
SNX21															72														
SNX22														29															25
SNX27															7										8				
SNX29															8														
SNX3															8														
SNX30			2												30														
SNX32														14															
SNX33														12	3														
SNX8			8											11															
SOAT1									51																273				
SOBP															6														
SOCS1													3																
SOCS2																10													
SOCS3														38															
SOCS4															26										12				
SOCS6														4	4														
SOCS7									19																				
SOD1															7														
SOD3														6															
SOGA3														1	5				6										168
SOHLH1														2															21
SOHLH2															17														
SON																													15
SORBS1															105														
SORBS2										40																			
SORCS1																													60
SORCS2									10					10										10					
SORCS3														2															
SORD									8																				
SORL1							26								8														
SOS1															2														
SOWAHB														5															
SOWAHC															11														
SOWAHD																		8											
SOX1																											9		
SOX11									11					3	36	3									1				
SOX12														5	18			17											
SOX13														5															
SOX15															6														
SOX17	25																												
SOX21												9			5														
SOX4														7										1					
SOX5															33														
SOX6														36															
SOX7									7																7				
SOX8														6	6														
SOX9										3															5				
SP1															36														
SP100			15											36					4										
SP110														12															
SP140L			10																						4				
SP3														33	42														
SP4																									7				
SPAG1			14												18														
SPAG11B																													28
SPAG16														3															
SPAG5															13														
SPAG6									48																				
SPAG7															3														
SPAG8														2															
SPAG9									44																				
SPANXN2														8															
SPARC									9	11																			
SPARCL1															16														
SPAST																									10				
SPATA13									10																2				
SPATA18							4																	17					
SPATA2															12														
SPATA22																													6
SPATA3														3															
SPATA4																			20										
SPATA6																		1							37				
SPATA8																			35										
SPC25																									3				
SPCS3														8	7										5				
SPDYA														4															12
SPDYE1															25														
SPECC1									3					30											84				
SPECC1L															32														
SPEF2															7														
SPEG														1															
SPEN															3														
SPESP1														1															
SPG20															20														
SPHK2														15	10														
SPI1											20			24															
SPIC															14														
SPICE1																									20				
SPIN1														5															
SPIN4														16															
SPINK1										8																			
SPINK2										7																			
SPIRE1														42	9			21						9					
SPIRE2																									26				
SPN																									210				
SPNS2														9			13												29
SPOCK1															24														
SPOCK2														44	14			10											
SPOCK3												56			80														
SPON1														13															
SPON2														27															
SPOP															42														
SPPL2B																6													11
SPPL3					7				6																9				
SPR															12														
SPRED1									4					2				15							38				
SPRN														11															
SPRR1B															9														
SPRR2B															8														
SPRR2F															6														
SPRTN														5															57
SPRY2														12															
SPRY4				8											2									10					
SPRYD3			6											9															
SPRYD4												2													7				
SPRYD7														14											24				54
SPSB4															15														
SPTB														14															
SPTBN1									4					11	15										4				
SPTBN4														11															
SPTLC1																									7				8
SPTLC2														10		5													
SPTSSA														13											7				
SPTY2D1																									26				
SQLE														19	2														
SQSTM1														63															27
SRC																		40											
SRCIN1														3															
SRCRB4D			17																					3					
SRD5A3																									16				
SREK1															10														
SREK1IP1															10										38				
SRF								56																					
SRFBP1															4										13				
SRGAP1															15										15				
SRL														10															
SRP19		9						3988		35				4	16				8							1018			146
SRP72										1																			
SRP9																													17
SRPK2															6														
SRPX																													17
SRR														22															19
SRRD																									20				
SRRM1															3									4					
SRRM2																													9
SRRM4									20						26										12				
SRRM5																													13
SRRT																													80
SRSF1									22							8									12				14
SRSF10														27															
SRSF12																									46				
SRSF2												9																	
SRSF3															10														
SRSF4															11														
SRSF5																									32				
SRSF6														14	5														
SRSF7			22																										
SRXN1				7											26														
SS18																									52				
SS18L1															14										19				
SSBP2									18					18															
SSBP3															69														
SSFA2																													4
SSH1														10															
SSH2														9	13														
SSH3														3															
SSPN									42			2			6														
SSR1														2	15	16			23						87				
SSR3														3											12				
SSTR1															5			8											
SSTR2																		5											
SSX2IP									25						65														
SSX3															3														
ST18														11											3				
ST3GAL1									6																18				
ST3GAL2																									14				
ST3GAL4														12															
ST3GAL6														1															
ST5			36																										
ST6GAL1														30															
ST6GAL2															40				14						10				
ST6GALNAC3				4											5	4									15				
ST7															3														
ST7L																9											45		
ST8SIA1															5	9													
ST8SIA2														11	15				14										
ST8SIA3														13															
ST8SIA4														22	18			4							11				
ST8SIA5			7																										
STAB1		4	16																										
STAC2								6																	18				
STAC3																			4										
STAM															9														
STAM2																									13				
STAMBP														18															
STARD13									68					20	120														
STARD3														12															
STARD4															5										5				
STARD5														34															
STARD8														15															
STAT3																									57				
STAT5A															10														
STAT5B																									11				
STAT6														70															
STATH															18														
STBD1														10	7														
STC1														21	8														
STC2														9															
STEAP2														60	15														36
STEAP3																			21										
STEAP4																									87				
STIL																									56				
STIM2														9	18														8
STK10															8														
STK11													41																
STK16																													18
STK24														38															
STK32C														39															
STK35									8			12																	
STK36																									10				
STK39															18														
STK4															6										61				
STMN1			162											18															
STMN3														8															
STMN4														10															
STOML1														133															
STOML2									9																				
STON1									22						18										10				
STON1-GTF2A1L														6															
STON2									13																				
STOX1																													46
STRA13														11															
STRA6																													24
STRAP														14															
STRBP									10																				
STRIP2														7	19										27				
STRN															9														
STRN3														36															
STT3A														7															
STX12																									10				
STX16																									95				
STX17									4						9														
STX18									7																				
STX1B														6	12														
STX2														4	36										20				
STX3																									76				
STX5																													2
STX6															8														
STXBP1																													6
STXBP4															11			12											
STXBP5															10			6											
STXBP5L															20														
STXBP6										10																			
STYX														4										8					
SUCNR1														7															
SUCO														22	10														
SUGP2																									8				
SULF1															20														
SULT1C4															2														
SULT2A1															3										30				
SULT4A1															9														
SUMF1																12													
SUMO3																													19
SUN1														15	15														
SUN2														48	18														
SUOX									51					27															
SUPT20H																													9
SUPT3H														24															
SUPT7L																									17				
SURF4																													9
SUSD2														5															
SUSD4														6															
SUSD5																15													
SUV39H2															25										80				
SUV420H1								15																					
SUV420H2														5															
SUZ12									8																9				
SV2A														11	27														
SV2B									6						80										18				
SVEP1									5																				
SWSAP1														20											10				
SWT1															24														
SYAP1																									16				
SYCP1														13															
SYDE2																									31				
SYF2														6															
SYK															76										68				
SYN1																													17
SYN2																													
SYNC															1									14	6				
SYNCRIP												40			45												35		
SYNDIG1															9														
SYNDIG1L																16			14										
SYNGR1														8	9														
SYNJ1														16															56
SYNJ2									30																				
SYNJ2BP									5		3				2										1				
SYNJ2BP-COX16																									114				
SYNM														22															
SYNPO														27	8									3					
SYNPO2							8					7		12									9						
SYNPO2L														40	10										10				
SYNRG															63														
SYS1				15										41											7		13		27
SYT1															21														
SYT10															10														
SYT11									6																65				
SYT12			22											6						22									
SYT13												24													48		10		
SYT14														5	6			10											
SYT15															6										9				
SYT4							8		5						10														
SYT5									11																				
SYT7														4	6														
SYT9			7																										
SYTL5									18																				
SZRD1														8															13
SZT2		16																											11
T														8															
TAB1														12	2														
TAB2														1															
TAB3									7																				
TAC1														84															
TAC4										45																			
TACC3														2															
TACR1														5															
TACR2																									17				
TACSTD2															14														
TADA2A																8													
TADA2B														16															
TADA3																									9				
TAF1A																									14				
TAF1C										42																			
TAF1L																									68				
TAF2															6														
TAF4																									4				
TAF5												5																	
TAF8														1											17				
TAF9B																													
TAGAP										8				2															
TAGLN2														4															
TAGLN3																													51
TAL1															6				3										
TANC2									9														6						
TANGO2																									12				
TANGO6														12															
TANK														28															
TAOK1																			12										
TAOK3														9	7														
TAPBP														4															
TAPT1															5														
TARDBP															8														
TARP																			1										
TAS2R13															8														
TAS2R20					6				6																				
TASP1															5												9		
TAT															12										29				
TATDN2														5															
TATDN3															5														
TAX1BP1														52											48				
TBC1D1																									55				
TBC1D15				18											6										207		6		
TBC1D20									11																3				
TBC1D22A														6															
TBC1D25			11																										
TBC1D26																			14	3									
TBC1D30														35															
TBC1D4														4															
TBC1D8B														3															
TBC1D9														8															
TBCC																									6				
TBCD														6															
TBCEL														22	112														
TBKBP1														9															
TBL1XR1															28														
TBR1			3																										
TBRG1																									6				
TBX1														22															
TBX15															13														
TBX18																													
TBX3														18															
TBX4																5													
TBX5																													15
TBXA2R																									38				
TBXAS1																													12
TC2N															21														
TCAIM															46										2				
TCEA1																													
TCEAL6															13														
TCEAL7									6																				
TCEANC2																									20				
TCEB1															252														
TCEB3																8													
TCERG1															24														
TCERG1L									9									9											
TCF12																80													
TCF20														6	8														
TCF24														6															
TCF4														192	312														
TCF7														80															
TCF7L2			90												26								91						24
TCHH														3	3														
TCHHL1														2	26														
TCL1A														8															
TCL1B									5					6															
TCOF1														12		30													
TCP1															8														
TCTA			9												16										49				
TCTE1														7															
TCTN2								16						26											30				
TCTN3															16														
TDG															4														
TDRD3															69														
TDRD5																		55											
TDRD7														2															
TDRD9														8	1														
TDRKH														18															
TEAD1															9														
TEAD3														13	22														
TECPR2														8															
TECRL														17	5										9				
TEDDM1														5															
TEF															36														
TENC1										36																			
TENM1															36														
TENM3														3															
TENM4															3										7				
TEP1															3										32				
TERF1																									16				
TERF2															4														
TERT														14															
TES															40														
TESK1														11															
TESPA1														16															
TET1												6		9															
TET2														6	2														4
TET3									10																				
TEX19														6															
TEX2									8																				
TEX22														7															
TEX261															14				20										
TFAP2A															42										3				
TFAP2B									9					40	15														
TFAP4														1															
TFB1M														18															
TFB2M															7														
TFCP2								63																					
TFCP2L1															15				17										
TFDP2																									210				
TFDP3														9															
TFEC														57	51														
TFF2										4																			
TFPI												6		13	3			20											
TFR2														16															
TFRC															4														
TGFB2														22	6										2				
TGFBR3															36														
TGFBRAP1																	12												
TGIF2																									56				36
TGIF2-C20orf24																													6
TGM1														9															
TGM2														10		9			12										
TGM3														18															
TGM4																													
TGM6		8																											
TGOLN2															28										192				
TGS1																									16				
THAP1																36													17
THAP3			8											20															
THAP6			5												11										64				
THAP9														9															
THBD															9														
THBS1															4														
THBS2										2														2			10		
THBS3														42															
THEM4																									17				
THEM5														21															
THEM6															12														
THEMIS															48														
THNSL1																									20				
THNSL2		20												12															
THOC3															22														
THRAP3														16	13														
THRB															16														
THSD4														33	5														
THTPA		26																											24
THUMPD3																									2				
TIAM2														12															
TICAM2															21														
TICRR														10															
TIE1														26											36				
TIFAB														18															
TIGD2														16															
TIGIT								5																	5	39			
TIMM10B														16											21				
TIMM13														9															
TIMM17A														6	5														
TIMM22														11	5														
TIMM8B														15															
TIMP2															20														
TIMP3														11															
TINAGL1																									21				
TINF2														17															9
TIPARP									33											21									
TIPRL									4						6														
TIRAP																									51				
TJP1														8															
TJP2														5															
TK2														88															
TKT														1															
TKTL1														6															
TKTL2															10														
TLDC2		3																											
TLE2																													3
TLE3														24		18													
TLE6									46																				
TLK2									38						20									24	20				
TLL1									4					17															
TLL2																									12				
TLR10																									15				
TLR4																									51				
TLR6														12											10				4
TM2D2															60										248				
TM4SF1														2															
TM4SF19				15																									16
TM4SF20											4														8				
TM7SF3															4														
TM9SF3																									7				
TMA16															3										3				
TMBIM1														24															
TMBIM4																									49				
TMBIM6									6																				
TMC5																									123				
TMC7														8											74				
TMCC1															18				10										
TMCO1												18																	
TMCO7									9																				
TMED10														1											7				
TMED2															26														
TMED5														2	26										44				
TMED7-TICAM2		4				5									42														51
TMED9														7															
TMEFF1															6														
TMEM100														12															
TMEM101														3															
TMEM104									26																				
TMEM105			24																										
TMEM106A															7										44				
TMEM106B															10														
TMEM107														14		10													
TMEM108														30	22				24										
TMEM110														9															
TMEM117														8															
TMEM119																									8				
TMEM120B														16											24				
TMEM127															30										38				
TMEM132B														28	18	6													
TMEM132C																			1										
TMEM132E									6						9														
TMEM135															6									30					
TMEM144									18						2														
TMEM145														4															
TMEM150A			17																										
TMEM150C														5															
TMEM151B														8	11														
TMEM154															12														
TMEM155				13								21																	
TMEM159															6														
TMEM161B															1														
TMEM163										9					5														
TMEM164			46											34															
TMEM165															1														
TMEM167A															3														
TMEM167B															3														
TMEM168														5	25														
TMEM169																									12				
TMEM170B														11											46				
TMEM176B														24															
TMEM177														42															
TMEM178A														12															
TMEM179B														17															
TMEM18																								5					
TMEM180																									7				
TMEM181															4			3							28				
TMEM182																		6											
TMEM183A															4														
TMEM184A																													
TMEM184B														39															
TMEM184C														14	16										6				
TMEM187			6																										
TMEM189-UBE2V1																26													
TMEM19																									8				
TMEM192									5					13	4										70				
TMEM194A																6													
TMEM196									6					6	34								7						
TMEM198														3		11													
TMEM2															6														
TMEM201														4															
TMEM208														33															
TMEM209																									3				
TMEM212																									70				
TMEM213															6				15										
TMEM219																						26							
TMEM220														5	4														
TMEM221														9															
TMEM223														13															
TMEM234														2															
TMEM235																													18
TMEM237															18														
TMEM241															14										56				
TMEM245														24	39										10				
TMEM25															20														
TMEM253														10															
TMEM256														18															
TMEM257														15															
TMEM26															3														
TMEM260															9										1				
TMEM30A														14	24														
TMEM33															14										24		2		
TMEM37									8														19						
TMEM38A															6										56				
TMEM39A															8														
TMEM41B																									38				
TMEM43								5						3	9														
TMEM44		18																											
TMEM45B																									35				
TMEM47																		9											
TMEM48														9											3				18
TMEM50B														9															
TMEM52B																									10				
TMEM53																									15				
TMEM55B															16														
TMEM56														14	68										10				
TMEM57														11															
TMEM60														5	3														
TMEM63A														5															
TMEM63B														9															
TMEM63C														22	3														
TMEM64														6															
TMEM67															12										18				
TMEM68															6														
TMEM70														20															
TMEM86A			3												7														
TMEM87A														1	10										18				
TMEM87B									9																				
TMEM8B														12															
TMEM92														12	26														
TMEM98														20															
TMIGD2																									96				
TMOD1															10														
TMOD2									14																62				
TMOD3														6															
TMPO															14										38				
TMPRSS11B															8										29				
TMPRSS11F																												3	
TMPRSS13														10	20				44										
TMPRSS15														9															
TMPRSS3														81											33				
TMPRSS4														64															
TMPRSS6														25															
TMPRSS7																													3
TMTC1									6							24									32				
TMTC2																2													
TMTC3	8																	3											
TMTC4														6															
TMUB1														14															
TMX1															5														
TMX2															22														
TMX3															5														
TMX4															8														
TNFAIP1															9														
TNFAIP2														7															
TNFAIP8															16														
TNFAIP8L1																10									32				
TNFAIP8L3															8										27				
TNFRSF10A														1											10				
TNFRSF10B										12					28										66				10
TNFRSF10D															28										4				
TNFRSF11A									2					12											5				
