	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
ZNF469															6.0														
ZNF470														4.0	3.0										13.0				
ZNF471														46.0	15.0										46.0				
ZNF473														10.0															
ZNF479										10.0				1.0															
ZNF48														48.0											152.0				
ZNF480															20.0										11.0				
ZNF483																									64.0				
ZNF490																									28.0				
ZNF492															7.0	9.0													
ZNF493														98.0											50.0				22.0
ZNF500								36.0																					
ZNF501												7.0													13.0				
ZNF502															36.0														
ZNF506																									2.0				
ZNF507														36.0	16.0										12.0				
ZNF512B														9.0															
ZNF516															14.0	8.0									3.0				
ZNF518B														5.0															
ZNF519																									58.0				
ZNF527															18.0										33.0				
ZNF529															33.0										105.0				
ZNF530																1.0									32.0				
ZNF532									7.0																				
ZNF536															8.0														
ZNF540															12.0														
ZNF543															4.0										9.0				
ZNF546																									36.0				
ZNF547														23.0															
ZNF548														20.0											84.0				
ZNF549														24.0	10.0														
ZNF552														16.0											45.0				
ZNF554															10.0										6.0				
ZNF555																									126.0				
ZNF556														5.0															
ZNF557																									63.0				
ZNF559																15.0													
ZNF559-ZNF177		8.0		8.0					30.0																12.0				50.0
ZNF561																									28.0				
ZNF562															12.0										54.0				
ZNF563														2.0															
ZNF564														15.0															
ZNF566											44.0			28.0	8.0				8.0						100.0				
ZNF568									40.0																				
ZNF572														20.0															
ZNF576														24.0															
ZNF577																									58.0				
ZNF578																									63.0				38.0
ZNF582															5.0														
ZNF585A																							12.0						
ZNF586																													3.0
ZNF587																									320.0				
ZNF587B																									13.0				
ZNF589								17.0						2.0															
ZNF592														6.0															
ZNF594														16.0				17.0											12.0
ZNF605															60.0														
ZNF607														10.0															
ZNF608															9.0														
ZNF609														10.0															
ZNF611														56.0											32.0				
ZNF614									6.0																				
ZNF618									5.0			26.0			4.0												6.0		
ZNF619																													60.0
ZNF620														45.0											30.0				
ZNF621															18.0										128.0				
ZNF625															12.0										13.0				
ZNF626														11.0	3.0														
ZNF627														5.0										6.0					
ZNF644																				9.0									
ZNF648														5.0	12.0														
ZNF652														40.0											92.0				
ZNF654									3.0					8.0	6.0														
ZNF655														8.0	4.0										40.0				
ZNF662														42.0											156.0				
ZNF665									6.0																10.0				
ZNF667																									21.0				
