	Acute myeloid leukemia	"BladderUrothelialCarcinoma(TCGA,US)"	Breast Cancer	"BreastCarcinoma(WTSI,UK)"	"BreastInvasiveCarcinoma(TCGA,US)"	"CervicalSquamousCellCarcinoma(TCGA,US)"	Chronic lymphocytic leukaemia	"ColonAdenocarcinoma(TCGA,US)"	Colorectal adenocarcinoma	"GastricCancer(CCGC,CN)"	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	"LiverCancer(NCC,JP)"	"LiverCancer(RIKEN,JP)"	Lung	"MalignantMelanoma(WTSI,UK)"	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	"PediatricBrainTumors(DKFZ,DE)"	Prostate	"ProstateCancer(OICR,CA)"	"RectumAdenocarcinoma(TCGA,US)"	Small cell lung cancer	T-cell ALL	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"
hsa-miR-3616-3p		1							3			2		21	9	2		1						3					6
hsa-miR-3616-5p		1		2				13	1			1		41	42	2		6	4		1		2	4	9				12
hsa-miR-3617	1	3	1					2	6	6		2	9	68	69	5		1	3			3			5		4		9
hsa-miR-3618		1	1						3		1			39	70	1	1	3	1						3				1
hsa-miR-3619-3p			1					1	3	18				19	10	1								1	3				8
hsa-miR-3619-5p	1		7			1		2	5	7				27	27			4	1	1	1			1	11		3		12
hsa-miR-362-3p		2	5					2	15	3		1		76	80	2		1	2				1	7	132		1		14
hsa-miR-362-5p	4	1	6	1			2		3	2	2		2	26	41	4		1	9					1	9		1	1	18
hsa-miR-3620			4					1	6					23	20			3							45			2	4
hsa-miR-3621								3		1				4	24	1									20				2
hsa-miR-3622a-3p		3	3					2	4	1		1	3	38	33		2		1						39		1		8
hsa-miR-3622a-5p			4	2					1		3			27	18				1		1		2		72		1		8
hsa-miR-3622b-3p		3	3					2	4	1		1	3	38	33		2		1						39		1		8
hsa-miR-3622b-5p	1	1	1					6	1		4		2	35	44	3				2					68			1	10
hsa-miR-363-3p	1	2						8	7			2		29	33	1			1						15		1		8
hsa-miR-363-5p			1					3	5	1				19	48	1	4	5	1					4	29				4
hsa-miR-3646		1	3	6			1	1	16	6	4	2	7	81	53	3	2	2	1				1		13				28
hsa-miR-3648										1		3		10				1											
hsa-miR-3649								6	4	1				32	19	1								2					6
hsa-miR-3650			6					4	8	1		2		62	21	4		2			1			8	115				15
hsa-miR-3651			1						1	2	1			21	43							2			12	5			9
hsa-miR-3652			3					1	4			2	2	35	19	1			5						153		1		6
hsa-miR-3653		2	11	1				6	5	1		9		51	43	1		1	9						4				4
hsa-miR-3654	1		1					4	3	1			2	29	19			1	2				4	1	6				8
hsa-miR-3655				2									1	18	8		2					1		2	2		1		10
hsa-miR-3656									1	1				11	10	1		1	2					1	28				2
hsa-miR-3657	5		3	1				2	4				1	23	16	1		1			1				8	6			13
hsa-miR-3658			3	1				6	4			3		51	53			2	8					2	2				2
hsa-miR-3659			3		18			9	12	2				28	33	6		3				4		2	6		1		23
hsa-miR-365a-3p	1						1	5	4	2		1	3	38	23	2			1						15		4		11
hsa-miR-365a-5p								5	4	2		1		34	22			3	2					1	10				3
hsa-miR-365b-3p	1						1	5	4	2		1	3	38	23	2			1						15		4		11
hsa-miR-365b-5p								5	4	2		1		34	22			3	2					1	10				3
hsa-miR-3660		1	1	1		1			8	1			1	46	42	2		2	1	1			1		11				12
hsa-miR-3661		1						4	6	1			1	13	44	2					1				46		1		6
hsa-miR-3662			7	6			1	2	10	2		3	7	71	52	1		7	3						11			1	28
hsa-miR-3663-3p			6					5	4			5		23	14	2					2			2	8				13
hsa-miR-3663-5p			2					2	1					22	32	1		2				1	1	2	41				11
hsa-miR-3664-3p		1	13			1			1	2		2		36	28		1	11	4			1			73				14
hsa-miR-3664-5p		3	11	3					3	5				26	31	4		2	2						54		1		5
hsa-miR-3665	1	1	9					2	5	4				27	49		3	2	3		4			3	63				12
hsa-miR-3666		1	1	1				4	5	2	1	1		44	47			1	1						68		2		14
hsa-miR-3667-3p			3	2				13		1	3	1		45	35				2						6	4	2		7
hsa-miR-3667-5p	1	2	2						3	3		3	9	42	42	2		1	2						4				10
hsa-miR-3668				1				4	9	1		1	3	31	33	2		1	1				1		3				18
hsa-miR-3669								6	2					28	36										2				
hsa-miR-367-3p	1	2						8	7			2		29	33	1			1						15		1		8
hsa-miR-367-5p		1						1	6	5				30	20	5		3							12	2		2	9
hsa-miR-3670		3	4					4	2	1			2	38	24	3	1								4				4
hsa-miR-3671		2	2				1	5	8	1	1	2		21	67			3			1				10	8	3		24
hsa-miR-3672		1	5						2	2			3	59	23	5		3	3						31			1	5
hsa-miR-3673			3					4	4			4	1	25	23	7		1	7						4				10
hsa-miR-3674		1	2					4	10	1		1		12	33	3		1	1						5	1			14
hsa-miR-3675-3p		1	8	2		1		4	12	4		8	9	37	20	9					1				71	2			17
hsa-miR-3675-5p			5	3				1	4	3		1	1	51	22	5		5					19	6	34				9
hsa-miR-3676-3p		2	1					10	12		2	6		13	31	2		1						2	7	2			10
hsa-miR-3676-5p			9				1	9	7					36	31	4		1	2	2					53		1		7
hsa-miR-3677-3p		2												20	5										9				4
hsa-miR-3677-5p			4					1	5	2		2		46	17	38		1							62				11
hsa-miR-3678-3p		1	10	1				9	4	3		1		53	37			1	3	2	1	1			18		3		16
hsa-miR-3678-5p			2							1		1		8	14										1				10
hsa-miR-3679-3p				1				6	6	2				39	29	8			4					2	9				7
hsa-miR-3679-5p				3					8	1				59	25	3		3	9	2				5	2			2	26
hsa-miR-3680-3p	1	2	3					3	8				7	42	44	3		5				1		1	9	2	1		18
hsa-miR-3680-5p		2	1	1		4	2		6	2		2		22	30	1			1					1	26				7
hsa-miR-3681-3p		3	1				1	5	9	4	1	6	1	92	58	9		6		1			1	1	5		2	1	21
hsa-miR-3681-5p		1	1					3	1	2				28	17	2	3							2	23			9	12
hsa-miR-3682-3p			4	2			1	1	2	4	1			12	23			1			1			6	10				40
hsa-miR-3682-5p		4		1				6	2	1				47	53	1		13	1	1				1	26				8
hsa-miR-3683														8	7	1									6				3
hsa-miR-3684			1	2				2	3	1				22	26						1				1				3
hsa-miR-3685	4			2	3			1	12		4	6		51	38	4		15	4	1					1		1		8
hsa-miR-3686			7	1					3	1		1	1	34	43	12			2	1					198	4		1	22
hsa-miR-3687			2					9		2	3			15	7			1	3				1		2		6		5
hsa-miR-3688-3p			3	1				4	5			6	8	42	21	1		1	9					4	6				5
hsa-miR-3688-5p			5	1				2	11	1		1		19	19	31		9							42		1		19
hsa-miR-3689a-3p	1		8	3		1		9	8			6		52	17	1			2					1	556				13
hsa-miR-3689a-5p									11	2				23	46	1		1				1		1	8		1		37
hsa-miR-3689b-3p	1		8	3		1		9	8			6		52	17	1			2					1	556				13
hsa-miR-3689b-5p									11	2				23	46	1		1				1		1	8		1		37
hsa-miR-3689c	1		8	3		1		9	8			6		52	17	1			2					1	556				13
hsa-miR-3689d		1	9	2	1			5	4				11	55	14	1		4	2						184				8
hsa-miR-3689e									11	2				23	46	1		1				1		1	8		1		37
hsa-miR-3689f									11	2				23	46	1		1				1		1	8		1		37
hsa-miR-369-3p	1				2			2	25	1	1	2	9	38	48	2			4	1					2				23
hsa-miR-369-5p			3					1						7	11										6				1
hsa-miR-3690			1	1					7			1		35	24			2	2						8				10
hsa-miR-3691-3p				5				9	7	3	1			26	29	2		1		1					27				6
hsa-miR-3691-5p		1	6					9	1	1				34	20	2	3				2			1	24			8	26
hsa-miR-3692-3p		3	4					10	4			2		37	43			3	2					1	9				19
hsa-miR-3692-5p		2	1	3		1		5	2			1		27	22			5		1					328		5		13
hsa-miR-370		2	1	2		1		4	4					23	29					1					8		3		3
hsa-miR-3713			2					8	2	2			2	2	11	2		1							4				5
hsa-miR-3714		1	6					5	1					44	46	1		10	1					1	99	4	1		13
hsa-miR-371a-3p			1					6	2	1	1	1		23	12			1	1						285	1			4
hsa-miR-371a-5p		5	5	1		2		4	8	2		3		40	55			1							7	4	4		10
hsa-miR-371b-3p								7	2	1	1	1		26	16			1	1					1	285	1			6
hsa-miR-371b-5p		1	5			2		4	4	1		3		35	58	3		2							14	4	3		12
hsa-miR-372	1	2	4				2	4	5	5				33	31	4	2	1	1					1	337	1			13
hsa-miR-373-3p	1		1	1				5	2	1		1		41	39	3		1	1		1		2	5	320	1			8
hsa-miR-373-5p		1	5			2		4	4	1		3		35	58	3		2							14	4	3		12
hsa-miR-374a-3p		1	2			1		2	7					23	25				1	4		2			2				25
hsa-miR-374a-5p	5		8					10	20	10	2	2		41	46	5			4					1	22	4			23
hsa-miR-374b-3p	6	3	2	2				10	3	2		1		40	27			7							2				3
hsa-miR-374b-5p	1							10	17	5	1	3		58	59	5			3					2	16	4			12
hsa-miR-374c-3p		3	1	6		1		8	3	5				39	30	1		5								4			1
hsa-miR-374c-5p	1		5		2			10	23	1	1	2		53	51	3		2	3	1	1				65				25
hsa-miR-375		2	3			1		4	6	1		4	3	47	39			5		3		1		1	21	2		1	7
hsa-miR-376a-3p	5							4	3	8			1	30	45			1	1			1				3			4
hsa-miR-376a-5p			5	1				7	4			2		30	24				3					2					9
hsa-miR-376b	5							4	3	8			1	30	45			1	1			1				3			4
hsa-miR-376c	5		3					4	11	5		1	1	55	51	3		5	1					2	8		1		12
hsa-miR-377-3p		3	2				1	2	5	3		5		77	56	5		5						7	146		2	1	22
hsa-miR-377-5p			7		19				5	2		1		36	24	2		4	1						32				13
hsa-miR-378a-3p			1					4	3	1		4	2	20	19			1						1	4				6
hsa-miR-378a-5p		1	2					5	8	1			2	57	53	3			1				1		131		1		7
hsa-miR-378b			1					4	3	1		4	2	20	19			1						1	4				6
hsa-miR-378c			1					4	3	1		4	2	20	19			1						1	4				6
hsa-miR-378d			1					4	3	1		4	2	20	19			1						1	4				6
hsa-miR-378e			1					4	3	1		4	2	20	19			1						1	4				6
hsa-miR-378f			1					4	3	1		4	2	20	19			1						1	4				6
hsa-miR-378g	1			3					12		1	1		39	27			8	4			2		1	39				10
hsa-miR-378h			1					4	3	1		4	2	20	19			1						1	4				6
hsa-miR-378i			1					4	3	1		4	2	20	19			1						1	4				6
hsa-miR-379-3p			4			2		4	14					33	39	2							4		3				7
hsa-miR-379-5p			5						6	1				26	36	2			1						3				6
hsa-miR-380-3p			3			2		4	12			1		40	49	3							4		188				8
hsa-miR-380-5p				3					6	1			10	14	9	1									8				8
hsa-miR-381		1	1	1				12	6	1		1		50	36	5		1	1	1			1		57				21
hsa-miR-382-3p		3	3	1		1		1	11	2	1	1		28	31	8		2		2	1			1	16	4			14
hsa-miR-382-5p		2	1	2				4	2	4		7		18	20	3		3	9						5				8
hsa-miR-383			1					3	4	5			3	27	22	2	2		2	4					7		2		9
hsa-miR-384				3				3	8	2		3		33	42	1		5	2						7		1		3
hsa-miR-3907		1	5					3	4				2	26	29	1					1			8		1	1		10
hsa-miR-3908			1	1				1	3	2		1	9	16	42	4		1	1				1	6	20		3		2
hsa-miR-3909		2	1	1				8				7		29	39			2					1					1	14
hsa-miR-3910			1					10					2	39	53	1		10	5	2				1	57		3		14
hsa-miR-3911		1	8						7		1	5		73	24	2		2	1					7	84			2	29
hsa-miR-3912								4	1	6				19	24										1	4			3
hsa-miR-3913-3p			1					4	4	5				35	46	1									3		2	1	15
hsa-miR-3913-5p		1	5	4		1		8	3	1		7		41	28	6			3					1	216			1	23
hsa-miR-3914		1	1	2				9	13		2	3		44	24			1	8			2	1		10		1	1	9
hsa-miR-3915		1	4	4					3	3		2	9	53	21	3		4	9					1	6		1		17
hsa-miR-3916		1	4				1	5	2	3	4		9	54	22	4		3	5			2					1		5
hsa-miR-3917			2	3				2						13	9	3										1			2
hsa-miR-3918			5	2	1			1	5			2		32	22						1				8				16
hsa-miR-3919		1	19	1				5	2	3	1	7		53	22	8		3	6					1	17		2		18
hsa-miR-3920			1					5	8	5	5			37	41	4					1			1	1	8			18
hsa-miR-3921		2	11	2		1		5	4	5		6		32	29	1		3			1				5		6		21
hsa-miR-3922-3p			2					7	11					43	14	1			2					1	75		4		10
hsa-miR-3922-5p		2		6				3	5					27	39	8		10							6				11
hsa-miR-3923				1				3	1			7		29	14			3				1		2				1	1
hsa-miR-3924	1		4					10	13				8	29	36	2									4				38
hsa-miR-3925-3p		4	7	2				5	1	1		1		49	28	1		1	1					1	99		7		6
hsa-miR-3925-5p		4	8	1						1		4		46	19	3		5	12	3		2		3	2				17
hsa-miR-3926		2						3	6	2				29	20	1		1	1					1	118				5
hsa-miR-3927			3					1	7	2		1		38	30			2	1					2	7	6			7
hsa-miR-3928		2	10					1	9	3		1	9	65	27	12		4	1						5		1		8
hsa-miR-3929			3	3				2	3				4	28	11			1	1					2	209				7
hsa-miR-3934		1	3					4	3	2				45	15	2	3		3		3			4	64				18
hsa-miR-3935			2						6	1		2		25	25	1		1	1										14
hsa-miR-3936		1	5	1				7	8	3	4			49	27	1		5						3	1				6
hsa-miR-3937									2	2	3			30	13	3		2	2				1	4	177				12
hsa-miR-3938		2	2	3				12	3	3				31	34	3			1						19				8
hsa-miR-3939			4											10	1														
hsa-miR-3940-3p								2		2				31	25	2									4				3
hsa-miR-3940-5p		1	2	2				4	3			1	1	17	22	2		1	1					1	10				9
hsa-miR-3941	6		8					9	12	3	1		1	61	57	3		3			1		1	8	78				13
hsa-miR-3942-3p	2		7	8				4	9	1		3		38	27	1		7	2					2	6			4	8
hsa-miR-3942-5p		1						8	2	2			9	40	54	1		1	1				1	1	15		1		3
hsa-miR-3943			1					2	5			1		23	30	1		3	3				2	3	3	5			3
hsa-miR-3944-3p		1						1				5		18	9			3											
hsa-miR-3944-5p		2	3	3				4	4	4		1		41	53			4					1		80		1		35
hsa-miR-3945		3	5					1	3	2	1	4	1	35	44	3		1							5				8
hsa-miR-3960									1	1				12	7	3					1								1
hsa-miR-3972	1	2	19	1				4	1			1		24	32	4		2					1	4					10
hsa-miR-3973		4	7	2			3	8	5			3		41	70	1		1	8	3					214				18
hsa-miR-3974			3	2				4	5	6			1	50	32	3			1						21		1		12
hsa-miR-3975		1	4	1					1	1		1	2	14	25	6		3	3						137				3
hsa-miR-3976			2					1	2	1				44	29	3			1						49			2	
hsa-miR-3977		3	3						2			1		38	26	4								3	9				19
hsa-miR-3978			1	1				4	6	1	1	4	1	63	34	2		1	7					1	10				3
hsa-miR-409-3p				3				4	7	1		4		38	34	4		3							63				31
hsa-miR-409-5p			2						12			2		13	32			5						1	3				6
hsa-miR-410			6					11	11	2	1	2		46	44	3		1	3	1				2	2	8			10
hsa-miR-411-3p			4			2		4	14					33	39	2							4		3				7
hsa-miR-411-5p			6					4	4	1	1	3		12	8	1									91				6
hsa-miR-412		1	3	3				6	4	5		1		28	32										54				12
hsa-miR-421			5		1			9	7				1	59	42	4		1	1					1	14		1		14
hsa-miR-422a			1					4	3	1		4	2	20	19			1						1	4				6
hsa-miR-423-3p								7	4	1				13	7											1			5
hsa-miR-423-5p		1	2	1		1			4			1		26	17	8								1	2				3
hsa-miR-424-3p		1	5	1				4	7		1	7		38	70	11			1						8	1	3	2	3
hsa-miR-424-5p		2	10	1					5	8				35	23			3	4	1	1		1		14		2		13
hsa-miR-425-3p			1						1			4		10	11										17				1
hsa-miR-425-5p	1	1	3	2		1		3	8	1			7	76	35	2		3	4	1					1				9
hsa-miR-4251		4	14	5					3			9		54	51	4		3	3	1					30				8
hsa-miR-4252		1	2	1		1		5	9	1		2		40	28	2		1							50	5	2		4
hsa-miR-4253		4	1						3		1	2		39	16	2		1							56				10
hsa-miR-4254				1				1	8			3	2	47	20			2	3						174				4
hsa-miR-4255			5					9	10	1		1		55	25	4		9						4	8				14
hsa-miR-4256		1		2		1		1	8					35	36	1		5	1				2		45		1		17
hsa-miR-4257		2	15	1	19				6	8				44	18	3		2	1						14			4	10
hsa-miR-4258								3						9	4			3	2						17				3
hsa-miR-4259			1					4	5	1				22	12	3		1	4						16				13
hsa-miR-4260		1	8						5	2			2	50	14	7		3	4			2	6	3	16				6
hsa-miR-4261			4	1				1	15	1	2	6		83	65	3		3	9					2	10		2		4
hsa-miR-4262		1		1			1	8	7		1	1	2	53	40	6		3				1		2	2	4	3		39
hsa-miR-4263		1	9	2				6	4					27	27			1	7						4	8			2
hsa-miR-4264			1	8		4		5	7	8		2		35	14	3		5	2			1	2	5	9				8
hsa-miR-4265		2	3	4				3	5	1		2		19	22	2		3	2						9		3		25
hsa-miR-4266			9	1				5					11	37	28	13		1							43				8
hsa-miR-4267		3	2						5	3				26	30	1	1		2			1			94				5
hsa-miR-4268		5	7					2	1		1			30	29				1	1			1		6		2		2
hsa-miR-4269		2	2	2					3		3			23	14				1		1		2		69				13
hsa-miR-4270	1	1	1					1	4	2		2		44	31	18								3	2			5	10
hsa-miR-4271			1	2				4	9	1	4	1		49	28	4		8	6		1			5	7		1		2
hsa-miR-4272		1	1	1	1			8	8	3	1	2	6	46	35	6		3	1						2	4			30
hsa-miR-4273		1	4					2	3	1			1	23	14	7		2						3	4				10
hsa-miR-4274	6		7					5	3	5		1		29	19			2		1				1	2		2		13
hsa-miR-4275			1	1				7	4			9		37	36	2		5		3				2	15		4		10
hsa-miR-4276			12					10	11	2			1	53	37	3		10	4			1		2	20				9
hsa-miR-4277		2	1						5	2				19	27	4			3						4				3
hsa-miR-4278			5	2				1	9		2			45	10	9		2	5					2	1				
hsa-miR-4279		2	10				7	4	3			1		35	34	4				2			1	1	56	2	3		6
hsa-miR-4280				4					9	1		2		20	15	7		2	2					1					10
hsa-miR-4281			6	1				4						28	36	1			1	2					2				7
hsa-miR-4282			3	1				16	20	7		5		93	82	2	1	8	11	2			2	1	19	4	1	8	28
hsa-miR-4283			4						5	2	1			48	16	3		9					6	4	1				8
hsa-miR-4284			1					5			1			18	19	3		6						1	133				5
hsa-miR-4285									1				2	4	4						1								2
hsa-miR-4286		1	10					2	10	2				34	31			4	2						15	4		3	12
hsa-miR-4287		2	26	1				4	7					28	43	4		1						1	6				3
hsa-miR-4288			5	2				6	2	1		2		41	41	1			1	1				1	6	2			13
hsa-miR-4289		2	11	1				7	6	1			2	35	31	5				1				4	7	3	1		12
hsa-miR-429			3	3	2			8	9	1		1		28	43	3				1					1	1			19
hsa-miR-4290			5					2	6	2				33	23	2									2				2
hsa-miR-4291			7			1		1	5	6				34	20			3		1					17		3		11
hsa-miR-4292			2					1	7	1				38	23	8		3	2					13	64				7
hsa-miR-4293		1	1					2	2	1		1	1	25	14	4			4	3					176				5
hsa-miR-4294			6	1				1	1	1				21	10	5			4					2	9				5
hsa-miR-4295		1	1	1				4	5	2	1	1		44	47			1	1						68		2		14
hsa-miR-4296		2	3	1				3	3	2		2		30	24			2	2		2				6		3		22
hsa-miR-4297		1	1	2				7	9	1			1	37	29				5						8		6		7
hsa-miR-4298	1		3	5				9	5	2		6		62	22	2		5	3		1			1	367				15
hsa-miR-4299				1	1				2	1	2			18	32	4		1				1		1	65				23
hsa-miR-4300	2		6			2		4	5	1			2	21	8	1		3	2	1				2	145				11
hsa-miR-4301		1	2				3	7	7	4				34	42	2		1	3	1					1				10
hsa-miR-4302			2	1				2	9	3		2		61	29	35		4						5					18
hsa-miR-4303		1	6	2				9	4			11		19	24	1		3	1						7				20
hsa-miR-4304		1	6					6					1	21	13	2								2	57				7
hsa-miR-4305		3	4					3						23	12	2		6	3						7				2
hsa-miR-4306			5					5	2	1	1	2	7	33	21	4		2	12	2				2					24
hsa-miR-4307		2	2	6				18	21	1	2	5		74	53	1		4				2		6	19				39
hsa-miR-4308			2	1	6			3	13	1		1		45	25	1		2	2					3	6				11
hsa-miR-4309			1	1					6	1		4	2	25	13	5			3						94				6
hsa-miR-431-3p			4					2	5	1				20	3														9
hsa-miR-431-5p			1	1					2			2		34	8				1					2	18				8
hsa-miR-4310		1	4						7	3		4		36	21	1		4			1		1	3	22	4	2		25
hsa-miR-4311		3	6	2				9	7			9		68	68	3		4	13	2		2	1	3	1				10
hsa-miR-4312		4	3					4	2			1		26	27	1		2	4			2			14		1		16
hsa-miR-4313			2					2	4					32	28	4		3	3				2	10	1				
hsa-miR-4314	1		8	1				1	2			6	1	47	36				3					4	366		4		10
hsa-miR-4315										1		3		8	29				1						3				8
hsa-miR-4316			2	1					4	1		1		20	26			8	3						74				8
hsa-miR-4317		1	4	3		2		8	11	1				23	25				1						8	1			13
hsa-miR-4318		2	3	5		1			8					18	44	4		3							4	4	3		23
hsa-miR-4319		2			6			2	9			1		36	31	1			3					1	18				3
hsa-miR-432-3p		1	5					10	7	1				54	17				1				6	2	5			2	25
hsa-miR-432-5p			2					2				1		24	15	2									2				17
hsa-miR-4320		1	14					1	1			2		34	8			5					2	1	310				11
hsa-miR-4321		2	1					1						8	6	1		5						1					
hsa-miR-4322		2	3	4				3	5	1		2		19	22	2		3	2						9		3		25
hsa-miR-4323		1	1					2	8		1	1		49	33	4		3						3	2				
hsa-miR-4324		2	13	5					5			9		44	45	2			3						26				4
hsa-miR-4325		5	2					8	6	1		3		41	9	3		2							333				5
hsa-miR-4326		1		1	3				3	2	1	2		30	44	2		3	2	1							1		9
hsa-miR-4327		1	1	1				4	1			2		20	15	1		1							1				7
hsa-miR-4328		1	2				1	4	13	6	2	2		34	55	1		7	1					1	10				17
hsa-miR-4329		2	16	5					3			9		41	46	3		1	6						46				5
hsa-miR-433		1		1		2		4	10		1	2		31	50	3			1		1	2			11				10
hsa-miR-4330			10			2		7	1	1				39	31			2	1					3	108				9
hsa-miR-4417		2	1	1				4	5			1		24	10		1	9	2	2	3	2		2	6				17
hsa-miR-4418	1	1	8			1		5	16	2		4		45	44			1	2	2	1	1	1		101		1		15
hsa-miR-4419a	1	2	1	2				8				1		39	19	13						1		2	1				8
hsa-miR-4419b			3	3				2	3				4	28	11			1	1					2	209				7
hsa-miR-4420		1						12	16	10	2	2		27	49	2									20		1		15
hsa-miR-4421		1	8	2				2	5	2			1	23	29	2					1		2	1	53		3	1	6
hsa-miR-4422		7					2	7	7			3		36	48	1		13	2	4				5	13		8		10
hsa-miR-4423-3p			1	2				4		3			1	13	18				1	2				1	8		4		11
hsa-miR-4423-5p		1	1					2	1				1	18	19			2	2						5				5
hsa-miR-4424			2	1		1		10	3					17	48			3	8						10				5
hsa-miR-4425			3			1		4	3	1				28	9	6		4	2						257			1	22
hsa-miR-4426		2		8				10	6	2	2	3		39	31	5		3					13		27		1	1	8
hsa-miR-4427		1	2					12		2		4	1	27	33	2			2	2				5	9		7		17
hsa-miR-4428		1	7				1	5	5	1				25	34	3		1	3						48		1		9
hsa-miR-4429		2						5	4	2		1		38	49	3		14	4	4			1	4	10	4	4		16
hsa-miR-4430			5	3				1	5			2	2	25	18	1			4						219				8
hsa-miR-4431		1	6						1	3				18	7	2		1	2						7				
hsa-miR-4432	1	2	13					2	6	4		2	9	48	51	3		4	2				4		17		2		2
hsa-miR-4433-3p		4	6	4			1	10	2			2	2	41	35	1		6				1	1		125				15
hsa-miR-4433-5p		2	2				2	2	2	3				23	30	1			3	1				1	24				11
hsa-miR-4434			8	2			1	4	8		2			50	27	4		1	2					1	61		1		4
hsa-miR-4435		2	1					1	3					36	27	2		1	1					3	106				9
hsa-miR-4436a			8	1				7	1	3		3		56	37	3		1	2	1					77				22
hsa-miR-4436b-3p		1	4	2	1				6			2		31	9			3			2			1	5				10
hsa-miR-4436b-5p		2	7					12	4					26	34			12	2					1	4	4	1		14
hsa-miR-4437			1	1				4	2		1	1		21	11	3		9				2		1	101				6
hsa-miR-4438		3	8	3				1	5	3	3		2	33	16	2		3			1	1	2	6	271	1			33
hsa-miR-4439			1					2		1		1		35	32							1				4			16
hsa-miR-4440								1	6			2		8	3										1				5
hsa-miR-4441	1	1	5		1			2	6	2				58	36	18								3	8			5	11
hsa-miR-4442			3					9		1	3			13	8			3					1		2		6		5
hsa-miR-4443			2									3		24	13	2		1							187	2			14
hsa-miR-4444								4						4	7														
hsa-miR-4445-3p		1	2	2										28	11								1		3				1
hsa-miR-4445-5p			1	2				3	9		1	2		24	33	5		1		3			1		1				12
hsa-miR-4446-3p			1	4	1				3	1		3		29	16			1			1			1					21
hsa-miR-4446-5p	1	1	2	3				10	7	1				35	42	2		1	2						4				25
hsa-miR-4447			2	1				1	6			2		34	23	6	1	3	4	3	3			4	8				25
hsa-miR-4448		6	23				7	2	3		1			37	24	5			2				1	1	6			1	3
hsa-miR-4449			4						1	3				14	9				1					3	8				3
hsa-miR-4450		1	7	1				2	10	3		3	8	34	17	3		4	4				2	6	294				1
hsa-miR-4451			2						3	1				31	39	4			1						70				9
hsa-miR-4452	1		2					1	13	3		2	1	23	53		2	1	4						7		1		11
hsa-miR-4453		1	1	3	3			3	1	2				29	16	1			6						1				17
hsa-miR-4454				4				1	3	2			2	21	3				1						4	8			6
hsa-miR-4455			5					4	2		1			26	6	5					1				28	1			13
hsa-miR-4456									3	3	2			33	24	3		3				1			3				16
hsa-miR-4457	1		2	1			3	5	10	2		2		45	61	2						3		3	6				9
hsa-miR-4458			6		19			2	9	2		1	9	37	28	2		2						2	11	5			11
hsa-miR-4459		1	17	1				9	5	3			11	38	30	14		2							140				12
hsa-miR-4460			3					4	1	2				28	16									2	12		1	1	13
hsa-miR-4461			2					5	3			1		30	20	2		1	3	1					17				7
hsa-miR-4462		1	4	2		1			4				7	36	14	1									2		1		12
hsa-miR-4463	1		2						3	4		1		29	34			2	4				4	2	6				7
hsa-miR-4464								6	2	2		4		33	29	1		12							11	2	1		8
hsa-miR-4465		2	4	1			4	10	1					19	24			1							25	1			12
hsa-miR-4466								1		3				8	12			2							8				21
hsa-miR-4467									1	1				12	7	4			1		1								4
hsa-miR-4468	1		9	1				3	12	2			1	26	24			5	4		1			1	14		2		7
hsa-miR-4469		1	5	1					6					35	47	1				1				1	4				6
hsa-miR-4470		1		2				1	9	1				25	29			20	2						2		1		17
hsa-miR-4471		1	2	1				3	4	1		3		45	37	3		3	5						7		1	1	2
hsa-miR-4472			2	1				1	6			2		34	23	6	1	3	4	3	3			4	8				25
hsa-miR-4473	1		2	1				4	4					30	20	3								1	281			1	5
hsa-miR-4474-3p		1	5	1					6	3		3	1	30	19	1		2					1		50			2	20
hsa-miR-4474-5p			2					4	5		1			24	12									2	13		1		3
hsa-miR-4475		1						5	6	1				54	27	1			2			3		1	1				4
hsa-miR-4476		3	3	1				5	8	4	4	6		73	32			3	6				1		4				6
hsa-miR-4477a		1						2	13			15		26	30	9		3	3						7				7
hsa-miR-4477b		1		1				4	1			7		23	23	10		2						7	8				4
hsa-miR-4478			3	3				2	3				4	28	11			1	1					2	209				7
hsa-miR-4479										2				8	10										2				
hsa-miR-448	1		1					1	10	2		2		30	36	1		2	1			2			10				11
hsa-miR-4480		1						1	2	11		1		21	43	6		4	1	1					42				8
hsa-miR-4481			6	1				3	2	1				21	15	4								1	96		1	1	9
hsa-miR-4482-3p			1					2	4	2				26	45	5	1	1	1						10				5
hsa-miR-4482-5p			10					4	4				9	19	27										60				17
hsa-miR-4483			1	1				3	5	6				27	39	4	1	1	2					5	10				12
hsa-miR-4484		4	2	1				8	12					59	17			2	9						2		3		4
hsa-miR-4485														29	16										2				2
hsa-miR-4486	1	1	3					1	16	2	1		8	36	17			5	4					6	433				9
hsa-miR-4487	1	3	7						1	4			8	30	40	3		3	3	1					35				1
hsa-miR-4488			6	1					8			1		40	13	5		2	7				1	6	1				2
hsa-miR-4489			5						5	3	1			50	13	3		5					6	4					9
hsa-miR-4490		1	1						2	1				42	20	6									5		1		9
hsa-miR-4491		1	8						7	1	1	1		38	26	9					2				6				30
hsa-miR-4492			4	2				1	7		1	1	2	37	23			1	1					2	132				10
hsa-miR-4493		1	3	5				3	4	2	2			42	50	6		1	2		1			1		4	1		9
hsa-miR-4494		1	1					1	6	3		1		24	52	2		6	2	1			4	5	3		2		5
