	Acute myeloid leukemia	"BladderUrothelialCarcinoma(TCGA,US)"	Breast Cancer	"BreastCarcinoma(WTSI,UK)"	"BreastInvasiveCarcinoma(TCGA,US)"	"CervicalSquamousCellCarcinoma(TCGA,US)"	Chronic lymphocytic leukaemia	"ColonAdenocarcinoma(TCGA,US)"	Colorectal adenocarcinoma	"GastricCancer(CCGC,CN)"	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	"LiverCancer(NCC,JP)"	"LiverCancer(RIKEN,JP)"	Lung	"MalignantMelanoma(WTSI,UK)"	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	"PediatricBrainTumors(DKFZ,DE)"	Prostate	"ProstateCancer(OICR,CA)"	"RectumAdenocarcinoma(TCGA,US)"	Small cell lung cancer	T-cell ALL	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"
hsa-miR-4496		1	4	2			3	16	9	2	2	14	1	67	37	4		4	7					2	25				8
hsa-miR-4497		2	6	2					1			6	1	21	4	6		1							29		1		15
hsa-miR-4498			7	7				5	2	1				86	31	10		3	4		3		4	5	28		1	5	8
hsa-miR-4499	2	6	6	2				12	11	2		3		32	32	3		3	2						38		6	1	21
hsa-miR-449a	6	1	8					1	2	4		1	1	30	27	3		3							31				14
hsa-miR-449b-3p		2	2						8	3				50	12	6		1			1			1	15				11
hsa-miR-449b-5p	6	2	11					6	8	3		5		57	28	3		5	3		1		1	1	27	3			4
hsa-miR-449c-3p		1	2	4										12	15	2								1	98				1
hsa-miR-449c-5p	6	1	7	1				6	6	3	3	4	2	54	30			5	7		1		2	1	46	3			5
hsa-miR-4500								2		1				20	37	1		4	5					6	24				6
hsa-miR-4501			4			1			2	1				36	22	1		6						4	44		2	1	7
hsa-miR-4502		1	2	2	1			4		1	1		10	35	14	6			2						27			1	16
hsa-miR-4503			10	2				8	7		1			26	37			4	1						9	8			1
hsa-miR-4504			1						1	2				25	31			3							13		1		8
hsa-miR-4505		1	9	6				9		1		2		96	50	8		3	9		3	1	4	4	44	1	1		10
hsa-miR-4506			4	1				3	6			3		36	40	6		4	1	3				1	16				15
hsa-miR-4507		1	3	1				1	6		4	2		36	23	8		1	1					3	18				15
hsa-miR-4508			10	2						5		3	2	59	19	1		5	5	2	1		6	1	10		1		8
hsa-miR-4509			12					3	1	1	3	1		45	34	2		2	5	1					24				19
hsa-miR-450a-3p		2	2					5	4	1		2		50	33	4			6			1			23			1	2
hsa-miR-450a-5p			2						6		2			20	21			3				1			14				4
hsa-miR-450b-3p		1	1					1	6			7		32	62	4		5	6	2					107			1	2
hsa-miR-450b-5p	2		4						6		2			28	38			3				1		1	21				7
hsa-miR-4510		2	4						4		2	2		89	28	1		3	12			2			15		2		10
hsa-miR-4511			2	3				1	6	6			9	53	58	2		16	3	1	1	1	1		38				38
hsa-miR-4512		1	6	1				3	6	1		2		60	20						2			4	4		1	5	10
hsa-miR-4513	2	6	6	1				9	1			3	1	20	21	7		3	3					2	36		6	1	16
hsa-miR-4514		1	3					5	6	2		6		69	31			8	3		1		1	2	37	3			6
hsa-miR-4515			1	3				4	6				9	25	13	2		5	5			1		3	36			1	8
hsa-miR-4516		1	2	1	18			1	3	1	2	6		49	47	3		3	7	4					38		1		40
hsa-miR-4517			9					6	14	2	1	2		80	104			4		3	1			2	16				4
hsa-miR-4518		4	1	3		10		1	3					85	44									2	31		1		7
hsa-miR-4519		5	11	4				7	5	1		4	9	56	47	7		1							29		2		8
hsa-miR-451a									2	1				17	7	1									4				2
hsa-miR-451b			4	1				7	3			2		34	15	1								1	24				12
hsa-miR-452-3p		4	3	3		3		4	14			9	10	55	36	15		1							29				11
hsa-miR-452-5p		1	3					9	4		1		2	27	27	3		1					2		6	4			14
hsa-miR-4520a-3p		2	5					1	4			3		38	14				5				1	1	13				7
hsa-miR-4520a-5p	1	2	1							2			1	23	22										35		3		12
hsa-miR-4520b-3p		2	4					1	11			2		28	29				5				1	1	42				3
hsa-miR-4520b-5p	1	2	1							2			1	23	22										35		3		12
hsa-miR-4521									2	1		1		24	14			1							17	1		1	1
hsa-miR-4522		4	1				1	1	13					22	15	3			4		1	1		1	59				3
hsa-miR-4523		1	1	1				3		2		2		19	13							4		1	23				3
hsa-miR-4524a-3p		2	1	1						3	1	1		34	26	7		3	2		1				41				8
hsa-miR-4524a-5p		1	9	2				4	5			1	9	50	10	1		1		1				2	19		2		8
hsa-miR-4524b-3p		4	1	1				1		3	1	1		30	27	6		3	2		1				53				7
hsa-miR-4524b-5p		1	9	2				4	5			1	9	50	10	1		1		1				2	19		2		8
hsa-miR-4525		1	5					6	6	3		1		67	5	6	3	2	2					1	11				4
hsa-miR-4526		4	1				1	3	3	1	1			40	29	4							2		20				8
hsa-miR-4527		3	2					2	3	5		2		15	15										21				7
hsa-miR-4528								15	5	1		4		60	71	1		10	1					1	65	4			4
hsa-miR-4529-3p			3	3				2	6			1		11	24	2			9					1	6				7
hsa-miR-4529-5p		1	6		1			1	5	1				38	26	2		1	1		2		2		9		6		13
hsa-miR-4530		4	6	4				7	8	2	2	3		94	49	9		1	2					2	38		2		10
hsa-miR-4531			1					2	2			1		50	36	1		2	6					1	33				26
hsa-miR-4532		1	14	2				4	1	4		1	8	32	10				5		1			6	19		1		3
hsa-miR-4533		5	5	3				13	1	4	4	4		57	36	2		2	11		1				37		1		7
hsa-miR-4534		1						2	3		2	2		39	26	2			5	1	2	1			22		1	1	2
hsa-miR-4535			1	1				7	3			1		38	51	1							1	1	1				3
hsa-miR-4536-3p		1	1					4	3					19	36			1		1			1		14				22
hsa-miR-4536-5p			3					1	5			2		9	11	3		1	1					1	21				4
hsa-miR-4537		3	4	4				1		1			8	37	23	2				1	2	1		1	18	5		2	8
hsa-miR-4538		2	2	1				3		1				34	15			1				1			18				7
hsa-miR-4539		1	3					8	1			4		38	15	2			1						40				5
hsa-miR-454-3p								1	1				5	32	24			1			1				38				8
hsa-miR-454-5p			11	1						5		2		22	11	1									3				2
hsa-miR-4540		1		2	6				7		2	1		28	4	3			10						24				4
hsa-miR-455-3p		2	2					4					2	30	17	6		1	10						7				4
hsa-miR-455-5p			5			1		1	6		1		3	30	28	5		6						4	44		2		6
hsa-miR-4632	1		1	4					6					49	4	1		2	4						22			1	10
hsa-miR-4633-3p		3					1	2	7					32	22	2			1						8		1		13
hsa-miR-4633-5p			3	1					1	1		1	9	37	27	7									30				5
hsa-miR-4634			4						2	8				29	2										2				18
hsa-miR-4635			1	2	6			3	4	1				30	23									2	23		1		5
hsa-miR-4636			1					1	1					9	9	1									14				21
hsa-miR-4637			1					1	5					12	35	9									13				
hsa-miR-4638-3p		8	2					10	4			1		50	15	1		2	5				1	3	39				15
hsa-miR-4638-5p									2		1	2		17	4	1		1	1						25				18
hsa-miR-4639-3p		4		3	3	2			3					20	58	2		1				1			63				4
hsa-miR-4639-5p			1	4				3		1				18	8	1								1	20	1			2
hsa-miR-4640-3p			2			2			3	1		4		90	21	8	2		3				3		19		1		1
hsa-miR-4640-5p			9					1	1	3		2		96	17	2		3				1			20	1	6	8	17
hsa-miR-4641			4					7	2	4			9	45	39	2			2				2		22				5
hsa-miR-4642		2	2					1						23	23	5		1						1	32				19
hsa-miR-4643		2	13	1			1	5	7	1			2	28	34	1		3	2			1		4	32		2		2
hsa-miR-4644		4	1	1				2	4	1	2	9		57	31	3		1	2					1	34				17
hsa-miR-4645-3p		2	1					7	8	6	1	1		40	29	4		3							42				12
hsa-miR-4645-5p		1	10					6	7	2		3		84	35	3	1	4			3			5	29				20
hsa-miR-4646-3p			7					16		1				9	27	1		1	1	2					14	4			6
hsa-miR-4646-5p			6					1	3	1	1	5	4	92	50	3		4	9	1			4		91				10
hsa-miR-4647		2		1			3	9	6		2			21	56	5		1	2					7	21		1		12
hsa-miR-4648			2	1				6	5		1	4		53	18	4		1	4			1	2		38				4
hsa-miR-4649-3p		4	9	1		1		18	2	2		2	1	70	30	8		1		1				4	36				10
hsa-miR-4649-5p								2	3					39	12	2		8	1					1	14				32
hsa-miR-4650-3p		4	3					2	1	1		1		9	17	2		5	2					2	33				4
hsa-miR-4650-5p			1	2	1					8				69	29						2			1	59				14
hsa-miR-4651		2	8	1				6			5			36	17	6		2	5	2	1		1	6	39				9
hsa-miR-4652-3p		3	8			1		10	3			1	2	46	36	4		1					2	4	31	4	4		21
hsa-miR-4652-5p		2	4	1				1	2			4		42	24	8		4	10			2	2		17			2	3
hsa-miR-4653-3p			1											29	23	3			5						20				11
hsa-miR-4653-5p		6	3	6				5	3	1		3	10	48	31	7		1	1				1	4	19			1	38
hsa-miR-4654			2	1				5	6		1	1		49	56	1		3	4	2					33			1	3
hsa-miR-4655-3p		2						3	3				1	15	7	3									7	1			15
hsa-miR-4655-5p		1	7	2					2	6			8	30	1			2	5		1				5				3
hsa-miR-4656		1	9	1					2	1				74	27	4		3	3					3	36		1	5	10
hsa-miR-4657		3	1					1	3			1	3	41	24	5		1	1				1		11				10
hsa-miR-4658			8					1	5					17	21			4						3	38				5
hsa-miR-4659a-3p		1	5	5				13	17	2	7	1	2	82	71	6	2	4	5		1			3	23	8	5		47
hsa-miR-4659a-5p		1	5					1	11	1				47	22	5		3	1		1			4	38		1		14
hsa-miR-4659b-3p		1	5	5				13	17	2	7	1	2	82	71	6	2	4	5		1			3	23	8	5		47
hsa-miR-4659b-5p		1	7					3	7			1		34	20	2		2	1		1			4	33		1		13
hsa-miR-466			8	1			1		5	1		1		35	47	3		2				1	2	5	30		2	2	
hsa-miR-4660		1	6					1	4	1		3	9	89	36	10		1	4					1	40		7		28
hsa-miR-4661-3p		2	3					3	4	3				26	19				1						29		4		12
hsa-miR-4661-5p			1						6					21	17				1			3			18				
hsa-miR-4662a-3p		1	3					8	6			1		50	71			1	1					1	9		1		27
hsa-miR-4662a-5p										2				21	13										44				2
hsa-miR-4662b		2	1	1				9	5		2			47	86	5		2	2					7	21		1		27
hsa-miR-4663	1	2	7	3		1	1		9	2				61	42	2		2							84				9
hsa-miR-4664-3p			3					4				2		6	11				1				2		5				9
hsa-miR-4664-5p		1	5					4	2		5	1		39	15	7					1		1	2	47				1
hsa-miR-4665-3p									2		1			22	1	1	1								21				6
hsa-miR-4665-5p	1		10					7	9	1	3	4	4	93	45	14	3	4	7		3	1		2	42				10
hsa-miR-4666a-3p	1	1		1				35	15	4				52	62	5		1		1					31	6	1	1	10
hsa-miR-4666a-5p	6			2				1	9	1			2	37	56	1			4						12				2
hsa-miR-4666b			4						4		4	1	1	27	55	1		1	1					1	27	3		1	5
hsa-miR-4667-3p		2	28					13	4	2		17		63	29	6			5					2	48	2		1	9
hsa-miR-4667-5p	1	2	6					7	4	1	1	3	4	59	32	11		3	7		3	1			73			1	11
hsa-miR-4668-3p			1					8	17	4		12	1	63	60	12	2	4	4	1					30	5	1		15
hsa-miR-4668-5p	1		8	1				1	8		4	13		92	58	10	2	11	21				4		17				7
hsa-miR-4669			2					5	7	3		2	2	30	13	1								2	19	4			6
hsa-miR-4670-3p		1	2	1			1	1	8	1			2	29	52	5		2							39				13
hsa-miR-4670-5p							1			1				8	7									1	13				4
hsa-miR-4671-3p			1					1	1				2	39	30			1							30				7
hsa-miR-4671-5p		2					3	3	2					6	9									1	10				14
hsa-miR-4672			3	1	1		1		2	1				31	49	3		1	2				2	5	56				6
hsa-miR-4673		2	5	1				6	7	3		3		88	44	6	1	1	2		3	1		4	35				19
hsa-miR-4674		1	6	3		4		6	7				2	83	26	4		3	5					2	15	1	2		30
hsa-miR-4675			7						2	1		1	2	77	31	2		3	4		1			2	27		2	5	8
hsa-miR-4676-3p		1	3					8	4			1		33	36	7		1			1		2		29	8			14
hsa-miR-4676-5p			5	3	1				7	7		1		49	24	5		1	1		2			4	32				17
hsa-miR-4677-3p		1	4					22	8			4	3	42	29	10		4							61				25
hsa-miR-4677-5p			7					6	1	2				21	28	2								1	10		1		28
hsa-miR-4678								6		1		1		18	32									2	17	2			4
hsa-miR-4679		1	3			1		21	10			4	3	50	24	12		2							37			1	10
hsa-miR-4680-3p		5	1	3				10	5	3	10	1		42	22				1					2	17		1		8
hsa-miR-4680-5p			3					6	8	1		1		37	46	1		17			1				50				19
hsa-miR-4681		2	1	5					3	1				12	8	5							1		7				10
hsa-miR-4682				1				1	3				1	38	27	1								4	28		1		8
hsa-miR-4683		1						4	1		2	6		34	35	3		2	10					1	36				6
hsa-miR-4684-3p														30	25	2		4					1		24	3			4
hsa-miR-4684-5p	1	3	3	3					12					20	49	7		1	8			1			10		1	1	12
hsa-miR-4685-3p			4					10	9	1		1		45	39	9			4					2	36				10
hsa-miR-4685-5p		2	16	1				4	5	3	1	2		96	25		1		7		2	1		6	43		1	5	18
hsa-miR-4686		4	2	3				8	3	2				35	22	1		1		1					11	2			5
hsa-miR-4687-3p			3	2				3	2					45	28	2			1						49		1		11
hsa-miR-4687-5p		2	4					1	6	1			1	58	30		1	4					4		48	2		2	8
hsa-miR-4688	1		3					7	3	6	2	3		76	34	3		7	2		1			3	9		1		8
hsa-miR-4689		2	1	4		2		1	3	4		2	1	54	31	2		2							16		2		18
hsa-miR-4690-3p			4				1	2	4	2				59	31	5	1	1			1	1		3	41			1	14
hsa-miR-4690-5p		4	3		1			4	5	3				66	30	2		1	7		1			1	46				16
hsa-miR-4691-3p		2						2	8	4			2	64	24	4	1				1			1	32				17
hsa-miR-4691-5p		3	32						7		3	6		39	27	8		3	5	2					34		1		14
hsa-miR-4692		1	3	1				5	6	10		6		69	31			2	3		2		1	2	78	3			6
hsa-miR-4693-3p		4	2					6				7		33	36	1					1		1	1	73				3
hsa-miR-4693-5p			6					4	1			4		18	50	4		2			1			5	6		1		4
hsa-miR-4694-3p			2					5	3	4		3		44	73	7	2	6	1		1		1	1	12				11
hsa-miR-4694-5p			1					10	7	2				17	18	3		3						7	31				3
hsa-miR-4695-3p			5	16				5	10				1	18	38			1	1					4	81				4
hsa-miR-4695-5p			1	2				7	7	1			9	78	69	15		8					1	3	23				22
hsa-miR-4696	1							6	1	1		2		26	18	2		1	1					2	24				10
hsa-miR-4697-3p			3	6				3	8					35	11	5								3	10				6
hsa-miR-4697-5p	1		5					5		3	2	3		82	13	15	3	6						1	14				15
hsa-miR-4698			11				1	14	24	2		2		90	101	13		6	3	1				12	75	3		1	17
hsa-miR-4699-3p			4					20	23			1	2	44	84	2		5						2	27	10			8
hsa-miR-4699-5p		2		1			3	1	9	1			9	34	71			10	3						28				31
hsa-miR-4700-3p			2	3	1			9	14			2		62	15			4	1				6	1	62	1	1	4	5
hsa-miR-4700-5p	1	3	5	1				7	3	1	1	3	4	62	46	12		3	7		3	1			97			1	12
hsa-miR-4701-3p		1	5	3				3	3			2		21	20	11		3	1	1				1	25	2			10
hsa-miR-4701-5p		1	1	2	1			8	2	6				41	33	2		4				2	3		17				13
hsa-miR-4703-3p		2	1				1			6		1		14	12	3		1	2						38				3
hsa-miR-4703-5p		1	4	1					2			2		20	22			3						4	11				3
hsa-miR-4704-3p			3			1			13					40	35	2		10						1	25				3
hsa-miR-4704-5p		1				1		5	3	1				26	12	2		1			1			3					3
hsa-miR-4705				3				2	4					10	29										32		2		3
hsa-miR-4706			1					1		2			8	27	21			2	3	2				1	7			1	13
hsa-miR-4707-3p			4						3					42	2	1			3						35				11
hsa-miR-4707-5p		1	11					7	8		1	2		55	14	3								1	18				10
hsa-miR-4708-3p		2	5					1	7				2	48	16	1		2	3				5	1	15		1		14
hsa-miR-4708-5p		2	4	2				9	3		2			46	69	5		2	8					7	17				25
hsa-miR-4709-3p		2	3	8				6	1	2		1		47	60				2						14				21
hsa-miR-4709-5p			9					2	8	3		4		27	26	4		4	1	3			1	3	11	3			21
hsa-miR-4710		1	1	2				17	3					33	18	17		3	1			1			37	1			6
hsa-miR-4711-3p								2	13	4				27	31	1		1						1	40		3		5
hsa-miR-4711-5p		1		1				5	1	1				27	19	2		1	5						6	1			11
hsa-miR-4712-3p		2						10	3	1				38	35	4		3	1		1				47				9
hsa-miR-4712-5p		3		1					1	6				33	19	1		1	1					1	50				5
hsa-miR-4713-3p		1	4						4	3				15	50			4	4	2					32			1	8
hsa-miR-4713-5p		5	6					3	9	4		1		39	55	1		3	3						36		1		10
hsa-miR-4714-3p									1					30	22	2		1						1	22		1		3
hsa-miR-4714-5p		10	3					3	11	1		4		39	23	3		2			1	1			47				14
hsa-miR-4715-3p		1		5					6			2	7	52	34	4		1	1		2		3		14	1	1		15
hsa-miR-4715-5p									1	5			1	16	28			1	3					5	18				4
hsa-miR-4716-3p			5					10	2	4		1		56	25	8	3	7	5						3				10
hsa-miR-4716-5p		2		4				12	3				1	23	32	1		4						1	23		1		6
hsa-miR-4717-3p			15	3			1	2	7	1			2	31	51	1		2	1			1		2	32		2		1
hsa-miR-4717-5p		1	5		1			3	2	1				36	25	1			1		1	3	2		12		6		8
hsa-miR-4718			1						4	1		1		38	17	1								4	46				10
hsa-miR-4719	2	2	12					26	5		1	1		47	72	11		4	3		1		1	1	66	1			7
hsa-miR-4720-3p			8					9	3					12	33									2	4	5			3
hsa-miR-4720-5p	6	1	3		2			2				1	3	77	63	2		4							41				8
hsa-miR-4721		1	5		1	5								70	27	2			1			4		2	4		1	5	14
hsa-miR-4722-3p			3					5	20	1			1	86	30	3		1	1					8	21		6	1	9
hsa-miR-4722-5p	1	2	7	3	1			4	12				1	67	67				8		1	1		4	17	3			10
hsa-miR-4723-3p		3		3		1		7	13	1			1	32	33	15			9			1			34		3	1	14
hsa-miR-4723-5p	1	1	10					11	9		2	4		110	37	18	3	1	9		1			1	17				8
hsa-miR-4724-3p			3	1			2	6	1			1		11	11	1		4	1					1	3		1		10
hsa-miR-4724-5p	1		3	1			1	16	3		10		1	25	32			1	1						21				4
hsa-miR-4725-3p		4	9					8	6	1				57	40	6	2	5	12			2	1		18			1	7
hsa-miR-4725-5p		5	2						2	2		1		31	19	4								1	19		1		6
hsa-miR-4726-3p		1	10					5	2	6	1	1		85	29	1	1	1	12					4	49				10
hsa-miR-4726-5p			14					3	1	3		4		81	16	2		3				1			20		6		19
hsa-miR-4727-3p		1	7	2				4	2	2				33	34	5			3						19			8	2
hsa-miR-4727-5p		2	2					5	6	1			9	59	13	4		1		1					25				6
hsa-miR-4728-3p				2				5	6		1	7		39	22	5		1	1			1		1	108	4			6
hsa-miR-4728-5p		1	3					3	4	3	1	3		73	71	8		10	10	1		2		1	25				12
hsa-miR-4729		1	4	15				16	22		6		2	72	124	11		10						1	13	6			17
hsa-miR-4730		2						3	2		2			15	12			10	4						30				12
hsa-miR-4731-3p		1	8	1	1			6	7	3				53	42	9		1	1			1	2	2	52	4	3		7
hsa-miR-4731-5p	1		4					7	1	1	1	4	4	63	38	12		3	11		3	1			45	1			19
hsa-miR-4732-3p		1	9							2				46	25	11		2	2				2		32				8
hsa-miR-4732-5p		3	1	2				3	5	2	4			13	17			8	2					2	18				4
hsa-miR-4733-3p			8	1				3	4					61	27	3		3	2				2	2	23				9
hsa-miR-4733-5p			7	2				2	1	2		3		16	25		2		10					3	75				1
hsa-miR-4734			1					1	9	1		4		7	9			1		2					3		3		12
hsa-miR-4735-3p			3				2	25	4	2				32	53			1	7				14	4	13				11
hsa-miR-4735-5p			3					19	12					54	63	3		9		1					9				4
hsa-miR-4736	1	2	9	2	1			6	28	2		4	1	67	37	2		2	9		1		1	12	23	3			7
hsa-miR-4737		2					1	1	2					20	1	3		1							11				12
hsa-miR-4738-3p		3	8					9	3		1	3	1	48	37			2	1						29				8
hsa-miR-4738-5p			3					1	7	3		1	2	42	21	5		2					2	1	23				14
hsa-miR-4739			4					4	5		6	2		75	77	9	2	5	26	1		2		1	24		1		11
hsa-miR-4740-3p	5	1						3	1	3		3		9	12									1	13				6
hsa-miR-4740-5p	1	6	1	3				12	6			3	9	23	14	2		3	6					3	13				20
hsa-miR-4741			5						3	1				60	26	2		6	3			2		2	24		1	5	15
hsa-miR-4742-3p			2	4					4		7	1		35	56			1						8	50				5
hsa-miR-4742-5p	3			1				4	7	10		2	2	51	40			1	5		1			1	92				7
hsa-miR-4743		2	8						2	1			1	15	8	1								2	9				10
hsa-miR-4744		1	8					8	4	1	3	1		61	42			3	1	1				1	37				26
hsa-miR-4745-3p			7					9	6		1			36	13	2		3						5	26				8
hsa-miR-4745-5p		1	10	2				4	4					30	22	6			3		1				27			8	8
hsa-miR-4746-3p			5						1	1				24	2	4					1			1	16				16
hsa-miR-4746-5p			8					2	6	2			7	24	2				2						10			2	5
hsa-miR-4747-3p			5						2		1	1		50	13	2				1				5	23			1	12
hsa-miR-4747-5p	1	2	7					7	4	1		2		62	40	5	2	4	24		1		1		50				5
hsa-miR-4748				3				1	5			2		24	21	1		1	7	1				3	30				21
hsa-miR-4749-3p			5			1			1	1				85	22	6		2	5						14			1	8
hsa-miR-4749-5p			1					1	7			1	8	28	10			2	3	2				1	7		3	1	15
hsa-miR-4750		4	1					6		1		2		22	8	3		2	1			2		1	16				4
hsa-miR-4751		2		3				5	6	3		2		58	25	1		1	2		1							2	8
hsa-miR-4752		3	1	1				2	2			1		27	14	1		1	1				1		9		1		7
hsa-miR-4753-3p		3	6	9	2		7	14	7			1		25	70	2		3	3				2	1	17				49
hsa-miR-4753-5p		2	4		1				4	1	1	1	2	58	25			1	3		1		7	5	33		7	1	15
hsa-miR-4754		2							6			3		13	2			4		2					10				15
hsa-miR-4755-3p		1	9	3				4	7	8		1		87	31	5	1	1	1		6			4	22				24
hsa-miR-4755-5p	4		3	1			2	11	8	4		3	1	59	46	10			2				2		7	6	2		8
hsa-miR-4756-3p			11	4				7	1	1		6		62	60	2		4	9	1					41				19
hsa-miR-4756-5p			2	2		4		1	7	3	2	2		82	60	6		4	16	1		2		1	25		1		10
hsa-miR-4757-3p		1		4										20	12					1					10				25
hsa-miR-4757-5p		2		1				1		2		1		46	23	9			2			2		1	56				16
hsa-miR-4758-3p			5				2	2	5		1	1		79	33	3		5	2	1				5	25		2	1	10
hsa-miR-4758-5p			7						5					22	26	6		4			1				35				7
hsa-miR-4759				3				5	6	1			9	11	19	1		5	4			1	2		20				5
hsa-miR-4760-3p			5	1				16	4	1	2	7		35	31	6	1	6	1					4	10	4	1		24
hsa-miR-4760-5p			1					4	3					30	37	1	2							3	8				1
hsa-miR-4761-3p		1			1	1		5	5		5			66	24	1		6	1	1	1	3			12		1		17
hsa-miR-4761-5p			2				2	16	7	1				33	54	2			5				27		17	4			8
hsa-miR-4762-3p		2	3	2				26	2			1		36	17	3		1					1		21	4			12
hsa-miR-4762-5p			10	2			1	14	5					52	30	3			3					2	35	1	2		14
hsa-miR-4763-3p	1	4	11	2	1			10	11			6	1	90	39	2	3	2	5		2		1	1	31	3			10
hsa-miR-4763-5p		3	2	1				8	11				1	79	26	3			1					1	48		3	1	15
hsa-miR-4764-3p			1					11	3	1		1		30	18	1		6						4	13	16			2
hsa-miR-4764-5p		1	2	3				3	4					33	20	4			6						14	4			19
hsa-miR-4765		1	7	1			1	1	3			2	1	42	22	5									31		1		4
hsa-miR-4766-3p		1	5	1										21	22			2		1					11		2		1
hsa-miR-4766-5p		3	3	2				17	5	2		1		42	28			5	2					3	25				9
hsa-miR-4767		3						6	3	1				17	6			1	1					1	12				16
hsa-miR-4768-3p		1	2	2				2	4	1		6		57	42	3		4	8					2	28	1			27
hsa-miR-4768-5p		2	3	5				1	15			1		22	55	10		1	11			2	1	1	18		1	1	52
hsa-miR-4769-3p		1	6					6	10	1			9	60	22	4		3	1		1			1	29		1		12
hsa-miR-4769-5p			4	1				4	4		5	1		51	61	2		3	6	2			14	3	38			2	1
hsa-miR-4770		2	2	1				14	5	1	2			35	57	5		3							77				21
hsa-miR-4771		4	4	2				3	2		3	3		48	42	3		1			1		1		49		8		6
hsa-miR-4772-3p			4	1				2	6	4				44	21			1						2	33				18
hsa-miR-4772-5p		1		3				1	3	2		1		28	26	1		3							12	1			
hsa-miR-4773		2		2					6	2			1	36	33	4		1	5		1				34		2		10
hsa-miR-4774-3p			1		2		2	2	2	2	1			26	19	2									37		1		5
hsa-miR-4774-5p			3	3					3	1	2	8		22	24	2			1					4	19				8
hsa-miR-4775			7					24	25	1	1			49	110	2		12	1	4				5	21	16			13
hsa-miR-4776-3p			7		2			3	7			1		40	28	1		2	1		1			1	24		1		14
hsa-miR-4776-5p			1	1				6	2			1		37	18				3			1	1	1	5			1	3
hsa-miR-4777-3p		1	3					8	1	2		1		22	12			4						2	29				5
hsa-miR-4777-5p									12	1				25	45	1	2	1	4					3	7				3
hsa-miR-4778-3p		3	2	2				13	8	1		1		49	40	2		1	3		1				14		3		34
hsa-miR-4778-5p			6					20	4			1	2	44	44	2		1	3					4	13	4	1		61
hsa-miR-4779		1	2					1	2	4		1		68	52	5		9	5				1	2	37				12
hsa-miR-4780		2	5	3					6	2				27	15				2						7		5	1	1
hsa-miR-4781-3p			1	1			1	1	2		1	3		29	29	1		2						3	91	2			11
hsa-miR-4781-5p			1						1	2				21	21			6	3	2				1	7				13
hsa-miR-4782-3p		1	1			2		16						20	45				1	1					10	4			4
hsa-miR-4782-5p		3	3					7				4		35	12	10			2			1	2	1	22		4		12
hsa-miR-4783-3p			7					4				1	2	22	10	1		2						1	11				5
hsa-miR-4783-5p			4						6	8				14	3			2					7		5		1		15
hsa-miR-4784		2		4		1		2	2	3		8	1	67	38	1		3							13		1		25
hsa-miR-4785		2		1				1	5				2	14	10					1					20				7
hsa-miR-4786-3p		1	5	2				5	8	1		1		18	33				2	4				5	36		2		19
hsa-miR-4786-5p									1	2		1		26	46	3									54				16
hsa-miR-4787-3p			4						4			1		14	5									1	1				15
hsa-miR-4787-5p			5					3			4			61	5	7		2	6	2				1	9				18
hsa-miR-4788			1						2	4			7	9	1		2	2	1						6			2	1
hsa-miR-4789-3p			8	1	1		1	14	11	1				56	48	2		2				1		3	33	4	3		5
hsa-miR-4789-5p			1	1			1	1	6	2		2		47	50	4		3						1	30			2	2
hsa-miR-4790-3p		2	7	1	6			4	4	2				47	16		2	3	1	2	1			1	5				8
hsa-miR-4790-5p			1							5				10	5										7		1		7
hsa-miR-4791			5	1				1	1			4		52	25				2						8			1	
hsa-miR-4792		1	2	4				3	2	1				35	10	2		1				1		1	52			2	12
hsa-miR-4793-3p		2	2					2	7					30	23	8						1		3	14		7		13
hsa-miR-4793-5p			8					1	7	2				35	33	4	2		1						18				1
hsa-miR-4794	6	1	4					8	6				1	54	18	1		1	1				2		25	1			11
hsa-miR-4795-3p			5					14	15	2	14	1	3	43	93	2		8		2					6			1	7
hsa-miR-4795-5p		4	2	2				13	3	6			2	37	33	10	2	1	1						40	8			16
hsa-miR-4796-3p			1	2			1	16	5	5		1		38	70	14		3	1	1			1	2	38	1	1		12
hsa-miR-4796-5p	4		4					1	8		1	1		25	53	2		1							5				2
hsa-miR-4797-3p		5	6	18		2		1	6	1	1			36	21										124		1		14
hsa-miR-4797-5p		1	4					1	8	2	1	1	2	70	24			2	1				1		30				7
hsa-miR-4798-3p		2	1				3		3		1			22	36			1						2	52				6
hsa-miR-4798-5p														1	3			1							4				4
hsa-miR-4799-3p	6							1	7			1		51	27			2					1		39				12
hsa-miR-4799-5p			9					11	3			1		36	36	9								1	12			7	14
hsa-miR-4800-3p									8				1	8	5	1				2					20				6
hsa-miR-4800-5p			6	1				6	2			1		38	27	1							1	1	12				4
hsa-miR-4801		1	6	1			1	6	2	3				49	45	10			1				2	4	74	4			3
hsa-miR-4802-3p	1	1	4	2				2	3					22	42				9					3	16				2
hsa-miR-4802-5p		2	5					5	4					37	35	3		2	14						23				21
hsa-miR-4803	6		6	1				1	10					40	79	11		6	2			1		2	7		1		4
hsa-miR-4804-3p			8					9	1					18	18			1						2	3	5			1
hsa-miR-4804-5p		2	3	1				1	4			1	1	18	23						1		6	1	8			2	7
